QGPIORecord, QRC v6.1.0, 22-12-2021 @ 15:22:12, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, e1, e2, e3, vff, wff, vfb, wfb, v, w
33526, -0.292698, -0.19653, 0.0464981, -0.281002, -0.199997, 0, 0.0116955, -0.00346734, -0.0464981, 0.0576083, -0.0479349, 0
33536, -0.292771, -0.196715, 0.0450626, -0.280801, -0.199997, 0, 0.01197, -0.00328211, -0.0450626, 0.0590498, -0.0461276, 0
33546, -0.292604, -0.19679, 0.0440173, -0.280599, -0.199997, 0, 0.0120047, -0.0032066, -0.0440173, 0.0592597, -0.045069, 0
33556, -0.292672, -0.196891, 0.0427021, -0.280398, -0.199997, 0, 0.0122743, -0.00310591, -0.0427021, 0.0606524, -0.0437565, 0
33566, -0.292724, -0.196999, 0.0413214, -0.280197, -0.199997, 0, 0.0125272, -0.00299837, -0.0413214, 0.0619634, -0.0423594, 0
33575, -0.292541, -0.19709, 0.0401474, -0.280004, -0.199997, 0, 0.0125371, -0.00290738, -0.0401474, 0.0620516, -0.0411296, 0
33586, -0.292597, -0.197211, 0.0386371, -0.279803, -0.199997, 0, 0.0127944, -0.00278607, -0.0386371, 0.063386, -0.0395733, 0
33596, -0.292418, -0.197312, 0.0373755, -0.279601, -0.199997, 0, 0.0128167, -0.00268503, -0.0373755, 0.0635369, -0.0382356, 0
33606, -0.292273, -0.197812, 0.0348069, -0.2794, -0.199997, 0, 0.0128735, -0.00218487, -0.0348069, 0.0639482, -0.0340418, 0
33615, -0.292354, -0.198124, 0.0324517, -0.279199, -0.199997, 0, 0.0131553, -0.0018727, -0.0324517, 0.0654383, -0.0309638, 0
33626, -0.292199, -0.198498, 0.0301068, -0.278997, -0.199997, 0, 0.013202, -0.00149919, -0.0301068, 0.0657545, -0.0275437, 0
33636, -0.292284, -0.199004, 0.0268763, -0.278796, -0.199997, 0, 0.0134887, -0.000993416, -0.0268763, 0.0672854, -0.0229035, 0
33646, -0.292124, -0.199347, 0.0244673, -0.278603, -0.199997, 0, 0.0135204, -0.000650421, -0.0244673, 0.0675023, -0.0195854, 0
33656, -0.29113, -0.199492, 0.0242731, -0.278402, -0.199997, 0, 0.0127276, -0.000504822, -0.0242731, 0.0635578, -0.0186318, 0
33666, -0.290478, -0.19979, 0.0230041, -0.278201, -0.199997, 0, 0.0122769, -0.000207499, -0.0230041, 0.0613446, -0.0162517, 0
33676, -0.290547, -0.200198, 0.0201915, -0.277999, -0.199997, 0, 0.0125482, 0.000201404, -0.0201915, 0.0627486, -0.0123748, 0
33686, -0.290816, -0.200537, 0.0171608, -0.277798, -0.199997, 0, 0.0130186, 0.000539497, -0.0171608, 0.0651299, -0.00871638, 0
33696, -0.290821, -0.200926, 0.0142974, -0.277596, -0.199997, 0, 0.0132251, 0.000928849, -0.0142974, 0.0661852, -0.00488004, 0
33705, -0.290817, -0.201302, 0.0114268, -0.277404, -0.199997, 0, 0.0134126, 0.00130497, -0.0114268, 0.067133, -0.00109793, 0
33716, -0.290579, -0.201396, 0.0100805, -0.277203, -0.199997, 0, 0.0133761, 0.00139865, -0.0100805, 0.0669478, 0.00027043, 0
33726, -0.289742, -0.201441, 0.0102433, -0.277001, -0.199997, 0, 0.0127404, 0.00144359, -0.0102433, 0.0637728, 0.000419129, 0
33736, -0.289219, -0.201544, 0.00961819, -0.2768, -0.199997, 0, 0.012419, 0.00154729, -0.00961819, 0.0621668, 0.00136795, 0
33745, -0.288763, -0.201752, 0.00855085, -0.276598, -0.199997, 0, 0.012165, 0.0017551, -0.00855085, 0.0608977, 0.00312459, 0
33756, -0.288157, -0.201805, 0.0083702, -0.276397, -0.199997, 0, 0.0117597, 0.00180762, -0.0083702, 0.0588719, 0.00352349, 0
33766, -0.287832, -0.202001, 0.00726575, -0.276196, -0.199997, 0, 0.0116362, 0.00200386, -0.00726575, 0.0582524, 0.00523688, 0
33776, -0.28734, -0.202149, 0.00663947, -0.276003, -0.199997, 0, 0.0113371, 0.0021522, -0.00663947, 0.0567557, 0.00640075, 0
33786, -0.286907, -0.202189, 0.00634746, -0.275802, -0.199997, 0, 0.0111055, 0.00219205, -0.00634746, 0.0555958, 0.0067991, 0
33796, -0.287576, -0.202393, 0.00396782, -0.2756, -0.199997, 0, 0.0119752, 0.00239591, -0.00396782, 0.0599231, 0.0093612, 0
