QGPIORecord, QRC v6.1.0, 22-11-2021 @ 10:56:54, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, rA, VoltageState, PositionB, VelocitiyB, CurrentA, CurrentB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
301840, 0, 0, 1, 0, 0, 0, -0.00894071, 0, 0, 0, 0, 0
301850, 0, 0, 1, 0, 0, 0.0476838, 0, 0, 0, 0, 0, 0
301860, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
301871, 0, 0, 1, 0, 0, -0.00894071, 0.0387431, 0, 0, 0, 0, 0
301880, 0, 0, 1, 0, 0, 0.00894071, -0.00298024, 0, 0, 0, 0, 0
301890, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
301900, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
301911, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
301920, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
301930, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
301940, 0, 0, 1, 0, 0, -0.00596047, -0.00298024, 0, 0, 0, 0, 0
301950, 0, 0, 1, 0, 0, 0.00298024, -0.00894071, 0, 0, 0, 0, 0
301960, 0, 0, 1, 0, 0, -0.00596047, 0.0417233, 0, 0, 0, 0, 0
301970, 0, 0, 1, 0, 0, -0.00894071, 0.0447035, 0, 0, 0, 0, 0
301980, 0, 0, 1, 0, 0, -0.00298024, 0.0208616, 0, 0, 0, 0, 0
301990, 0, 0, 1, 0, 0, 0.0536442, -0.00298024, 0, 0, 0, 0, 0
302001, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
302010, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
302020, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302030, 0, 0, 1, 0, 0, 0.0357628, 0.00596047, 0, 0, 0, 0, 0
302041, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
302050, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
302060, 0, 0, 1, 0, 0, 0.0625849, 0, 0, 0, 0, 0, 0
302070, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
302081, 0, 0, 1, 0, 0, -0.00894071, 0.0387431, 0, 0, 0, 0, 0
302090, 0, 0, 1, 0, 0, -0.00298024, -0.00298024, 0, 0, 0, 0, 0
302100, 0, 0, 1, 0, 0, -0.0119209, -0.00894071, 0, 0, 0, 0, 0
302110, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302120, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
302131, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302140, 0, 0, 1, 0, 0, 0.0298024, 0.0119209, 0, 0, 0, 0, 0
302150, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
302160, 0, 0, 1, 0, 0, 0.00298024, -0.00596047, 0, 0, 0, 0, 0
302171, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
302180, 0, 0, 1, 0, 0, -0.0119209, 0.050664, 0, 0, 0, 0, 0
302190, 0, 0, 1, 0, 0, -0.00894071, 0.0387431, 0, 0, 0, 0, 0
302200, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302211, 0, 0, 1, 0, 0, 0.0476838, -0.00596047, 0, 0, 0, 0, 0
302220, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
302230, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302240, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
302251, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302260, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
302270, 0, 0, 1, 0, 0, 0.0149012, 0, 0, 0, 0, 0, 0
302280, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302290, 0, 0, 1, 0, 0, -0.00596047, 0.0834466, 0, 0, 0, 0, 0
302301, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
302310, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302320, 0, 0, 1, 0, 0, 0.050664, 0, 0, 0, 0, 0, 0
302330, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
302341, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302350, 0, 0, 1, 0, 0, -0.00596047, -0.00298024, 0, 0, 0, 0, 0
302360, 0, 0, 1, 0, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
302370, 0, 0, 1, 0, 0, 0.00596047, -0.00894071, 0, 0, 0, 0, 0
302381, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
302390, 0, 0, 1, 0, 0, 0.0149012, 0.0268221, 0, 0, 0, 0, 0
302400, 0, 0, 1, 0, 0, -0.00596047, 0.0417233, 0, 0, 0, 0, 0
302410, 0, 0, 1, 0, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
302420, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
302430, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
302440, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
302450, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
302460, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302471, 0, 0, 1, 0, 0, -0.00298024, 0.0476838, 0, 0, 0, 0, 0
302480, 0, 0, 1, 0, 0, 0.0149012, -0.00596047, 0, 0, 0, 0, 0
302490, 0, 0, 1, 0, 0, -0.0119209, -0.00894071, 0, 0, 0, 0, 0
302500, 0, 0, 1, 0, 0, 0.0149012, 0.050664, 0, 0, 0, 0, 0
302511, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
302520, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302530, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
302540, 0, 0, 1, 0, 0, 0.0387431, 0, 0, 0, 0, 0, 0
302551, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302560, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
302570, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
302580, 0, 0, 1, 0, 0, 0, -0.00596047, 0, 0, 0, 0, 0
302590, 0, 0, 1, 0, 0, -0.0119209, -0.00894071, 0, 0, 0, 0, 0
302600, 0, 0, 1, 0, 0, 0.0298024, 0.00894071, 0, 0, 0, 0, 0
302610, 0, 0, 1, 0, 0, -0.00596047, 0.0387431, 0, 0, 0, 0, 0
302620, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302630, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
302641, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302650, 0, 0, 1, 0, 0, 0.0387431, 0.00298024, 0, 0, 0, 0, 0
302660, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
302670, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
302681, 0, 0, 1, 0, 0, 0, -0.00596047, 0, 0, 0, 0, 0
302690, 0, 0, 1, 0, 0, 0.00894071, -0.00298024, 0, 0, 0, 0, 0
302700, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302710, 0, 0, 1, 0, 0, -0.00894071, 0.0447035, 0, 0, 0, 0, 0
302721, 0, 0, 1, 0, 0, 0.0536442, -0.00298024, 0, 0, 0, 0, 0
302730, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
302740, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
302750, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
302760, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
302771, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
302780, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
302790, 0, 0, 1, 0, 0, 0, -0.00596047, 0, 0, 0, 0, 0
302800, 0, 0, 1, 0, 0, -0.00894071, 0.0417233, 0, 0, 0, 0, 0
302811, 0, 0, 1, 0, 0, 0.0357628, 0.00894071, 0, 0, 0, 0, 0
302820, 0, 0, 1, 0, 0, -0.00596047, 0.0387431, 0, 0, 0, 0, 0
302830, 0, 0, 1, 0, 0, 0.050664, -0.00596047, 0, 0, 0, 0, 0
302840, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
302851, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
302860, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
302870, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
302880, 0, 0, 1, 0, 0, -0.00894071, -0.00298024, 0, 0, 0, 0, 0
302891, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
302900, 0, 0, 1, 0, 0, 0.0149012, -0.00298024, 0, 0, 0, 0, 0
302910, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
302920, 0, 0, 1, 0, 0, -0.00894071, 0.0447035, 0, 0, 0, 0, 0
302930, 0, 0, 1, 0, 0, -0.00298024, -0.00298024, 0, 0, 0, 0, 0
302941, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
302950, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
302960, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
302970, 0, 0, 1, 0, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
302981, 0, 0, 1, 0, 0, -0.00894071, 0.050664, 0, 0, 0, 0, 0
302990, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
303000, 0, 0, 1, 0, 0, 0, -0.00596047, 0, 0, 0, 0, 0
303010, 0, 0, 1, 0, 0, 0.00596047, -0.00596047, 0, 0, 0, 0, 0
303021, 0, 0, 1, 0, 0, 0.0357628, 0.00298024, 0, 0, 0, 0, 0
303030, 0, 0, 1, 0, 0, -0.00894071, 0.0417233, 0, 0, 0, 0, 0
303040, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
303050, 0, 0, 1, 0, 0, 0.0447035, 0, 0, 0, 0, 0, 0
303060, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
303070, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
303080, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
303090, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
303100, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
303111, 0, 0, 1, 0, 0, 0.00894071, -0.00596047, 0, 0, 0, 0, 0
303120, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
303130, 0, 0, 1, 0, 0, -0.00596047, 0.0864268, 0, 0, 0, 0, 0
303140, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
303151, 0, 0, 1, 0, 0, -0.00894071, -0.0149012, 0, 0, 0, 0, 0
303160, 0, 0, 1, 0, 0, 0.0447035, 0.00298024, 0, 0, 0, 0, 0
303170, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
303180, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303191, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
303200, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
303210, 0, 0, 1, 0, 0, 0, -0.00596047, 0, 0, 0, 0, 0
303220, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
303230, 0, 0, 1, 0, 0, 0.0566245, 0.00596047, 0, 0, 0, 0, 0
303240, 0, 0, 1, 0, 0, -0.00596047, 0.0476838, 0, 0, 0, 0, 0
303250, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
303260, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
303270, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
303281, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
303290, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
303300, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
303310, 0, 0, 1, 0, 0, -0.00596047, 0.0447035, 0, 0, 0, 0, 0
303321, 0, 0, 1, 0, 0, 0.00298024, -0.00596047, 0, 0, 0, 0, 0
303330, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303340, 0, 0, 1, 0, 0, 0.050664, 0.050664, 0, 0, 0, 0, 0
303350, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303361, 0, 0, 1, 0, 0, -0.00894071, -0.0149012, 0, 0, 0, 0, 0
303370, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303380, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
303390, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
303400, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
303410, 0, 0, 1, 0, 0, 0, -0.00596047, 0, 0, 0, 0, 0
303420, 0, 0, 1, 0, 0, 0, -0.00298024, 0, 0, 0, 0, 0
303430, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303440, 0, 0, 1, 0, 0, 0.0417233, 0.00298024, 0, 0, 0, 0, 0
303451, 0, 0, 1, 0, 0, -0.00596047, 0.0417233, 0, 0, 0, 0, 0
303460, 0, 0, 1, 0, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
303470, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
303480, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
303491, 0, 0, 1, 0, 0, 0.0327826, 0.00596047, 0, 0, 0, 0, 0
303500, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
303510, 0, 0, 1, 0, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
303520, 0, 0, 1, 0, 0, 0.00596047, -0.00596047, 0, 0, 0, 0, 0
303531, 0, 0, 1, 0, 0, 0.00298024, -0.00298024, 0, 0, 0, 0, 0
303540, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
303550, 0, 0, 1, 0, 0, 0.0327826, 0.00894071, 0, 0, 0, 0, 0
303560, 0, 0, 1, 0, 0, 0.050664, -0.00596047, 0, 0, 0, 0, 0
303570, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303581, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
303590, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
303600, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303610, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
303621, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303630, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
303640, 0, 0, 1, 0, 0, -0.0119209, 0.0417233, 0, 0, 0, 0, 0
303650, 0, 0, 1, 0, 0, 0.0417233, 0, 0, 0, 0, 0, 0
303661, 0, 0, 1, 0, 0, -0.00596047, 0.0476838, 0, 0, 0, 0, 0
303670, 0, 0, 1, 0, 0, 0.0476838, 0, 0, 0, 0, 0, 0
303680, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
303690, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
303700, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
303710, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
303720, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
303730, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
303740, 0, 0, 1, 0, 0, 0.0119209, -0.00298024, 0, 0, 0, 0, 0
303751, 0, 0, 1, 0, 0, -0.00894071, 0.0357628, 0, 0, 0, 0, 0
303760, 0, 0, 1, 0, 0, 0.0298024, 0.00894071, 0, 0, 0, 0, 0
303770, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
303780, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
303791, 0, 0, 1, 0, 0, -0.0119209, -0.00894071, 0, 0, 0, 0, 0
303800, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
303810, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303820, 0, 0, 1, 0, 0, -0.00298024, 0.050664, 0, 0, 0, 0, 0
303831, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
303840, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303850, 0, 0, 1, 0, 0, 0.0119209, -0.00596047, 0, 0, 0, 0, 0
303860, 0, 0, 1, 0, 0, 0.0476838, -0.00298024, 0, 0, 0, 0, 0
303870, 0, 0, 1, 0, 0, -0.0119209, 0.050664, 0, 0, 0, 0, 0
303880, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303890, 0, 0, 1, 0, 0, -0.00894071, -0.0149012, 0, 0, 0, 0, 0
303900, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
303910, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303921, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
303930, 0, 0, 1, 0, 0, -0.00596047, -0.00298024, 0, 0, 0, 0, 0
303940, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
303950, 0, 0, 1, 0, 0, 0, -0.00596047, 0, 0, 0, 0, 0
303961, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
303970, 0, 0, 1, 0, 0, 0.0357628, 0.0387431, 0, 0, 0, 0, 0
303980, 0, 0, 1, 0, 0, -0.00298024, -0.00894071, 0, 0, 0, 0, 0
303990, 0, 0, 1, 0, 0, -0.0119209, -0.00894071, 0, 0, 0, 0, 0
304001, 0, 0, 1, 0, 0, 0.0447035, 0.00298024, 0, 0, 0, 0, 0
304010, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
304020, 0, 0, 1, 0, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
304030, 0, 0, 1, 0, 0, 0, -0.00596047, 0, 0, 0, 0, 0
304040, 0, 0, 1, 0, 0, -0.0119209, -0.00894071, 0, 0, 0, 0, 0
304050, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
304060, 0, 0, 1, 0, 0, -0.00596047, -0.00298024, 0, 0, 0, 0, 0
304070, 0, 0, 1, 0, 0, 0.0655652, 0.00298024, 0, 0, 0, 0, 0
304080, 0, 0, 1, 0, 0, -0.00298024, 0.050664, 0, 0, 0, 0, 0
304091, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
304100, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
304110, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
304120, 0, 0, 1, 0, 0, -0.0119209, -0.00894071, 0, 0, 0, 0, 0
304131, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
304140, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
304150, 0, 0, 1, 0, 0, -0.00596047, 0.0387431, 0, 0, 0, 0, 0
304160, 0, 0, 1, 0, 0, 0, -0.00596047, 0, 0, 0, 0, 0
304171, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
304180, 0, 0, 1, 0, 0, 0.101328, 0.00894071, 0, 0, 0, 0, 0
304190, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
304200, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
304210, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
304221, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
304230, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
304240, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
304250, 0, 0, 1, 0, 0, 0.00298024, -0.00894071, 0, 0, 0, 0, 0
304261, 0, 0, 1, 0, 0, 0, 0.0417233, 0, 0, 0, 0, 0
304270, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
304280, 0, 0, 1, 0, 0, 0.0447035, -0.00298024, 0, 0, 0, 0, 0
304290, 0, 0, 1, 0, 0, -0.00298024, 0.0536442, 0, 0, 0, 0, 0
304301, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
304310, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
304320, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
304330, 0, 0, 1, 0, 0, 0.0268221, 0.0149012, 0, 0, 0, 0, 0
304340, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
304350, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
304360, 0, 0, 1, 0, 0, 0.00596047, -0.00298024, 0, 0, 0, 0, 0
304370, 0, 0, 1, 0, 0, 0, -0.00894071, 0, 0, 0, 0, 0
304380, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
304391, 0, 0, 1, 0, 0, 0.0417233, 0, 0, 0, 0, 0, 0
304400, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
304410, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
304420, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
304431, 0, 0, 1, 0, 0, 0, -0.0119209, 0, 0, 0, 0, 0
304440, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
304450, 0, 0, 1, 0, 0, -0.00894071, -0.0119209, 0, 0, 0, 0, 0
304460, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
304471, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
304480, 0, 0, 1, 0, 0, -0.00596047, 0.0357628, 0, 0, 0, 0, 0
304490, 0, 0, 1, 0, 0, 0.0536442, -0.00298024, 0, 0, 0, 0, 0
304500, 0, 0, 1, 0, 0, 0.0327826, 0.0119209, 0, 0, 0, 0, 0
304510, 0, 0, 1, 0, 0, 0.0476838, 0.00298024, 0, 0, 0, 0, 0
304520, 0, 0, 1, 0, 0, -0.00596047, -0.00894071, 0, 0, 0, 0, 0
304530, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
304540, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
304550, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
304561, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
304570, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
304580, 0, 0, 1, 0, 0, 0.0119209, -0.00596047, 0, 0, 0, 0, 0
304590, 0, 0, 1, 0, 0, -0.00894071, 0.0268221, 0, 0, 0, 0, 0
304601, 0, 0, 1, 0, 0, 0.0417233, 0, 0, 0, 0, 0, 0
304610, 0, 0, 1, 0, 0, -0.00894071, -0.00596047, 0, 0, 0, 0, 0
304620, 0, 0, 1, 0, 0, -0.0119209, -0.00596047, 0, 0, 0, 0, 0
304630, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
304641, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
304650, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
304660, 0, 0, 1, 0, 0, -0.00894071, 0.050664, 0, 0, 0, 0, 0
304670, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
304680, 0, 0, 1, 0, 0, -0.00298024, -0.0119209, 0, 0, 0, 0, 0
304690, 0, 0, 1, 0, 0, 0.0149012, -0.00596047, 0, 0, 0, 0, 0
304700, 0, 0, 1, 0, 0, 0.0387431, -0.00298024, 0, 0, 0, 0, 0
304710, 0, 0, 1, 0, 0, 0.0357628, 0.00894071, 0, 0, 0, 0, 0
304720, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
304731, 0, 0, 1, 0, 0, -0.0119209, -0.0119209, 0, 0, 0, 0, 0
304740, 0, 0, 1, 0, 0, -0.00596047, -0.00596047, 0, 0, 0, 0, 0
304750, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
304760, 0, 0, 1, 0, 0, 0, -0.00894071, 0, 0, 0, 0, 0
304771, 0, 0, 1, 0, 0, -0.00298024, 0.0476838, 0, 0, 0, 0, 0
304780, 0, 0, 1, 0, 0, -0.00596047, -0.0119209, 0, 0, 0, 0, 0
304790, 0, 0, 1, 0, 0, -0.00298024, -0.00596047, 0, 0, 0, 0, 0
304800, 0, 0, 1, 0, 0, -0.00894071, -0.00894071, 0, 0, 0, 0, 0
