QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:13:51, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2440230, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440241, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440250, -1.05187, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440260, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440270, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440281, -1.05187, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440290, -0.697742, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440300, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440310, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440321, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440330, -0.697742, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440340, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440350, -1.05187, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440360, -0.701248, -1.05187, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440371, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440380, -1.05187, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440390, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440400, -1.05187, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440411, -0.697742, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440420, -1.04837, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440430, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440440, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440451, -1.04837, -1.04837, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440460, -0.697742, -0.697742, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
2440470, -0.701248, -0.701248, -10, -0.154473, 0.189138, -4.39922, -4.14815, 0, 0, 0, 0, 0
