QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:15:39, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2548160, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548170, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548180, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548190, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548200, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548210, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548220, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548230, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548240, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548250, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548260, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548271, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548280, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548290, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548300, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548311, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548320, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548330, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548340, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548350, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548360, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548370, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548380, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548390, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548400, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548410, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548420, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548430, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548441, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548450, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548460, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548470, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548481, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548490, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548500, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548510, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548520, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548530, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548540, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548550, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548560, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548570, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548580, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548590, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548600, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548611, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548620, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548630, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548640, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548651, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548660, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548670, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548680, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548690, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548700, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548710, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548720, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548730, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548741, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548750, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548760, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548770, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548781, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548790, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548800, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548810, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548820, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548830, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548840, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548850, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548860, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548870, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
2548880, 0, 0, -10, 0.168101, -0.182523, -4.09432, -4.45805, 0, 0, 0, 0, 0
