QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:50:18, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1714530, 2.41931, 5.9536, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714540, 2.47891, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714550, 2.53852, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714561, 2.59462, 5.60648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714570, 2.65423, 5.9571, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714580, 2.71383, 5.96412, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714590, 2.77344, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714600, 2.83304, 5.96061, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714611, 2.89265, 5.9536, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714620, 2.95226, 5.96412, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714630, 3.01186, 5.9571, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714640, 3.07147, 5.9536, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714651, 3.13107, 6.31474, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714660, 3.19068, 5.60297, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714670, 3.25029, 5.96412, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714680, 3.30989, 6.30072, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714691, 3.373, 5.96762, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714700, 3.43261, 5.95009, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714710, 3.49222, 5.96762, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714720, 3.55182, 5.95009, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714731, 3.61143, 5.96762, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714740, 3.67104, 5.94659, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714750, 3.72714, 5.97113, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714760, 3.78674, 5.60297, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714770, 3.84635, 5.96762, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1714781, 3.90946, 6.30072, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
