QGPIORecord, QRC v6.1.0, 07-12-2021 @ 11:39:00, Windows 10 Version 2009, 10.0.19042, x86_64
Time, ra, va, VoltageState, rb, vb, ia, ib, volta, voltb, ValueIn9, ValueIn10, ValueIn11
101220, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101230, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101240, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101251, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101260, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101280, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101291, 0.212308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101300, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101310, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101320, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101330, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101340, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101350, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101360, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101370, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101390, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101400, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101410, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101421, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101430, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101440, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101450, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101460, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101470, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101480, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101490, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101500, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101510, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101520, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101530, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101540, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101550, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101560, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101570, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101580, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101591, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101600, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101610, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101620, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101630, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101640, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101650, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101660, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101670, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101680, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101690, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101700, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101710, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101721, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101730, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101740, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101750, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101761, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101770, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101780, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101790, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101800, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101810, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101820, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101830, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101840, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101850, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101860, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101870, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101880, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101891, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101900, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101910, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101920, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101931, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101940, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101950, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101960, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101970, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101980, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101990, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102000, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102010, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102020, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102030, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102040, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102050, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102061, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102070, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102080, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102090, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102100, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102110, 0.204442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102120, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102130, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102140, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102150, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102160, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102170, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102180, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102190, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102200, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102210, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102220, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102231, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102240, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102250, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102260, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102280, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102290, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102300, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102310, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102320, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102330, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102340, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102350, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102361, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102370, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102390, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102401, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102410, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102420, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102430, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102440, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102450, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102460, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102470, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102480, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102490, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102500, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102510, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102520, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102531, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102540, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102550, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102560, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102571, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102580, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102590, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102600, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102610, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102620, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102630, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102640, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102650, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102660, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102670, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102680, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102690, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102701, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102710, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102720, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102730, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102740, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102750, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102760, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102770, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102780, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102790, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102800, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102810, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102820, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102830, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102840, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102850, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102860, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102871, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102880, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102890, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102900, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102910, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102920, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102930, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102940, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102950, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102960, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102970, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102980, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102990, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103001, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103010, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103020, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103030, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103041, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103050, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103060, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103070, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103080, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103090, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103100, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103110, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103120, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103130, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103140, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103150, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103160, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103171, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103180, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103190, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103200, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103211, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103220, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103230, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103240, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103250, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103260, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103280, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103290, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103300, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103310, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103320, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103330, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103341, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103350, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103360, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103370, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103390, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103400, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103410, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103420, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103430, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103440, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103450, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103460, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103470, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103480, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103490, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103500, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103511, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103520, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103530, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103540, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103550, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103560, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103570, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103580, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103590, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103600, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103610, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103620, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103630, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103641, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103650, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103660, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103670, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103681, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103690, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103700, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103710, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103720, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103730, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103740, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103750, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103760, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103770, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103780, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103790, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103800, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103811, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103820, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103830, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103840, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103851, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103860, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103870, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103880, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103890, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103900, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103910, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103920, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103930, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103940, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103950, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103960, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103970, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103981, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103990, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104000, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104010, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104020, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104030, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104040, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104050, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104060, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104070, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104080, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104090, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104100, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104110, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104120, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104130, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104140, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104151, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104160, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104170, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104180, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104190, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104200, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104210, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104220, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104230, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104240, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104250, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104260, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104281, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104290, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104300, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104310, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104321, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104330, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104340, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104350, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104360, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104370, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104390, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104400, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104410, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104420, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104430, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104440, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104451, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104460, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104470, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104480, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104491, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104500, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104510, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
