QGPIORecord, QRC v6.1.0, 07-12-2021 @ 11:08:37, Windows 10 Version 2009, 10.0.19042, x86_64
Time, ra, va, VoltageState, rb, vb, ia, ib, volta, voltb, ValueIn9, ValueIn10, ValueIn11
21601, 69.3429, 19.9365, 1, 70.9313, 19.9435, 0.226498, 0.226498, 12, 12, 0, 0, 0
21610, 69.5463, 20.6868, 1, 71.1346, 20.3362, 0.217557, 0.217557, 12, 12, 0, 0, 0
21620, 69.7462, 19.9996, 1, 71.338, 20.3362, 0.223518, 0.217557, 12, 12, 0, 0, 0
21630, 69.946, 19.6244, 1, 71.5378, 19.9856, 0.235439, 0.211597, 12, 12, 0, 0, 0
21641, 70.1389, 19.2843, 1, 71.7412, 20.3187, 0.25332, 0.205636, 12, 12, 0, 0, 0
21650, 70.3317, 19.2984, 1, 71.9481, 20.3572, 0.262261, 0.199676, 12, 12, 0, 0, 0
21660, 70.5175, 18.6041, 1, 72.1444, 19.9856, 0.277162, 0.211597, 12, 12, 0, 0, 0
21670, 70.6999, 18.2395, 1, 72.3443, 20.3362, 0.292063, 0.208616, 12, 12, 0, 0, 0
21681, 70.8822, 18.2079, 1, 72.5477, 19.9856, 0.301004, 0.205636, 12, 12, 0, 0, 0
21691, 71.0645, 18.5585, 1, 72.751, 19.968, 0.303984, 0.205636, 12, 12, 0, 0, 0
21700, 71.2468, 18.2465, 1, 72.9439, 19.649, 0.301004, 0.226498, 12, 12, 0, 0, 0
21710, 71.4362, 18.5901, 1, 73.1437, 19.9856, 0.283122, 0.223518, 12, 12, 0, 0, 0
21721, 71.629, 19.2528, 1, 73.3366, 19.2738, 0.265241, 0.232458, 12, 12, 0, 0, 0
21731, 71.8254, 19.635, 1, 73.5364, 19.9856, 0.2563, 0.220537, 12, 12, 0, 0, 0
21740, 72.0182, 19.635, 1, 73.7398, 20.3362, 0.25332, 0.217557, 12, 12, 0, 0, 0
21750, 72.2181, 19.642, 1, 73.9431, 20.3362, 0.241399, 0.205636, 12, 12, 0, 0, 0
21761, 72.4179, 19.9996, 1, 74.1465, 20.3432, 0.235439, 0.208616, 12, 12, 0, 0, 0
21771, 72.6178, 19.961, 1, 74.3499, 20.3257, 0.235439, 0.199676, 12, 12, 0, 0, 0
21780, 72.8106, 19.656, 1, 74.5567, 20.3362, 0.244379, 0.199676, 12, 12, 0, 0, 0
21790, 73.007, 19.2738, 1, 74.7636, 21.0269, 0.25034, 0.190735, 12, 12, 0, 0, 0
21800, 73.1998, 19.2843, 1, 74.9705, 20.6938, 0.262261, 0.190735, 12, 12, 0, 0, 0
21811, 73.3927, 19.2843, 1, 75.1773, 20.6763, 0.25928, 0.190735, 12, 12, 0, 0, 0
21821, 73.582, 19.2913, 1, 75.3842, 20.3257, 0.262261, 0.190735, 12, 12, 0, 0, 0
21830, 73.7783, 19.2843, 1, 75.5911, 21.0515, 0.2563, 0.184775, 12, 12, 0, 0, 0
21840, 73.9747, 19.9856, 1, 75.7979, 20.6938, 0.25034, 0.181794, 12, 12, 0, 0, 0
21851, 74.171, 19.6174, 1, 76.0048, 20.3257, 0.25034, 0.193715, 12, 12, 0, 0, 0
21861, 74.3604, 18.9477, 1, 76.2047, 20.3187, 0.268221, 0.208616, 12, 12, 0, 0, 0
21870, 74.5497, 18.5901, 1, 76.4045, 20.0066, 0.274182, 0.211597, 12, 12, 0, 0, 0
21880, 74.7426, 19.2738, 1, 76.6044, 19.9751, 0.271201, 0.214577, 12, 12, 0, 0, 0
21891, 74.9354, 19.2913, 1, 76.7972, 19.2913, 0.25928, 0.235439, 12, 12, 0, 0, 0
21901, 75.1282, 19.6174, 1, 76.9865, 18.9407, 0.25034, 0.25034, 12, 12, 0, 0, 0
21910, 75.3281, 19.663, 1, 77.1829, 19.642, 0.238419, 0.241399, 12, 12, 0, 0, 0
21920, 75.528, 20.3117, 1, 77.3863, 20.3257, 0.229478, 0.220537, 12, 12, 0, 0, 0
21931, 75.7313, 20.3187, 1, 77.5896, 20.3257, 0.223518, 0.205636, 12, 12, 0, 0, 0
21941, 75.9347, 19.968, 1, 77.793, 20.3187, 0.223518, 0.211597, 12, 12, 0, 0, 0
21950, 76.131, 19.6875, 1, 77.9928, 20.0171, 0.229478, 0.220537, 12, 12, 0, 0, 0
21960, 76.3344, 20.2941, 1, 78.1927, 19.961, 0.229478, 0.214577, 12, 12, 0, 0, 0
21970, 76.5272, 19.2738, 1, 78.3961, 20.3257, 0.244379, 0.208616, 12, 12, 0, 0, 0
21981, 76.7166, 18.9407, 1, 78.5924, 19.6244, 0.274182, 0.217557, 12, 12, 0, 0, 0
21991, 76.9024, 18.5971, 1, 78.7923, 19.9926, 0.277162, 0.217557, 12, 12, 0, 0, 0
22000, 77.0882, 18.9232, 1, 78.9956, 20.3362, 0.283122, 0.208616, 12, 12, 0, 0, 0
22010, 77.2706, 18.2219, 1, 79.1955, 19.9926, 0.298023, 0.211597, 12, 12, 0, 0, 0
22021, 77.4529, 17.9029, 1, 79.3918, 19.642, 0.306964, 0.220537, 12, 12, 0, 0, 0
22031, 77.6387, 18.9021, 1, 79.5882, 19.6104, 0.289083, 0.223518, 12, 12, 0, 0, 0
22040, 77.828, 18.5831, 1, 79.7845, 19.649, 0.277162, 0.235439, 12, 12, 0, 0, 0
22050, 78.0209, 19.649, 1, 79.9809, 19.649, 0.262261, 0.229478, 12, 12, 0, 0, 0
22061, 78.2172, 19.6174, 1, 80.1842, 19.968, 0.25034, 0.217557, 12, 12, 0, 0, 0
22071, 78.4136, 19.2984, 1, 80.3841, 20.3257, 0.25034, 0.208616, 12, 12, 0, 0, 0
22080, 78.6134, 19.9926, 1, 80.5875, 20.3432, 0.241399, 0.211597, 12, 12, 0, 0, 0
22090, 78.8098, 19.9926, 1, 80.7943, 20.7114, 0.238419, 0.202656, 12, 12, 0, 0, 0
22100, 79.0097, 19.649, 1, 81.0012, 20.6693, 0.238419, 0.193715, 12, 12, 0, 0, 0
22111, 79.2025, 19.5929, 1, 81.2081, 20.6868, 0.25034, 0.187755, 12, 12, 0, 0, 0
22120, 79.3953, 19.2843, 1, 81.4149, 20.6868, 0.25332, 0.178814, 12, 12, 0, 0, 0
22130, 79.5917, 19.3229, 1, 81.6253, 20.7009, 0.262261, 0.181794, 12, 12, 0, 0, 0
22140, 79.781, 19.2528, 1, 81.8287, 20.6588, 0.262261, 0.190735, 12, 12, 0, 0, 0
22151, 79.9739, 19.2843, 1, 82.0355, 20.6938, 0.262261, 0.190735, 12, 12, 0, 0, 0
22161, 80.1702, 19.3124, 1, 82.2424, 20.6938, 0.25332, 0.187755, 12, 12, 0, 0, 0
22170, 80.3666, 19.6174, 1, 82.4458, 20.3502, 0.25034, 0.196696, 12, 12, 0, 0, 0
22180, 80.5629, 19.9926, 1, 82.6491, 20.2941, 0.244379, 0.199676, 12, 12, 0, 0, 0
22191, 80.7558, 18.9232, 1, 82.849, 19.9996, 0.25928, 0.211597, 12, 12, 0, 0, 0
22201, 80.9416, 18.5445, 1, 83.0453, 19.6174, 0.277162, 0.226498, 12, 12, 0, 0, 0
22210, 81.1309, 18.9688, 1, 83.2382, 19.2984, 0.277162, 0.241399, 12, 12, 0, 0, 0
22220, 81.3238, 19.2528, 1, 83.431, 19.2738, 0.2563, 0.241399, 12, 12, 0, 0, 0
22231, 81.5201, 19.9926, 1, 83.6274, 19.642, 0.241399, 0.238419, 12, 12, 0, 0, 0
22241, 81.7235, 20.0171, 1, 83.8272, 19.968, 0.232458, 0.223518, 12, 12, 0, 0, 0
22250, 81.9233, 19.968, 1, 84.0271, 20.0066, 0.232458, 0.217557, 12, 12, 0, 0, 0
22260, 82.1232, 19.9856, 1, 84.2304, 20.3257, 0.229478, 0.217557, 12, 12, 0, 0, 0
22270, 82.3231, 19.9751, 1, 84.4303, 19.9751, 0.226498, 0.220537, 12, 12, 0, 0, 0
22281, 82.5229, 20.3257, 1, 84.6302, 19.9926, 0.223518, 0.211597, 12, 12, 0, 0, 0
22290, 82.7263, 19.9996, 1, 84.8335, 20.3187, 0.229478, 0.217557, 12, 12, 0, 0, 0
22300, 82.9191, 19.2843, 1, 85.0334, 19.9926, 0.25034, 0.217557, 12, 12, 0, 0, 0
22310, 83.1085, 18.9337, 1, 85.2297, 19.635, 0.262261, 0.220537, 12, 12, 0, 0, 0
22321, 83.2978, 18.9162, 1, 85.4296, 19.9856, 0.274182, 0.214577, 12, 12, 0, 0, 0
22331, 83.4801, 18.2465, 1, 85.6259, 19.642, 0.289083, 0.226498, 12, 12, 0, 0, 0
22340, 83.6589, 17.8573, 1, 85.8293, 20.3257, 0.301004, 0.214577, 12, 12, 0, 0, 0
22350, 83.8413, 18.6041, 1, 86.0292, 19.649, 0.306964, 0.214577, 12, 12, 0, 0, 0
22361, 84.0271, 18.2465, 1, 86.2255, 19.9856, 0.289083, 0.217557, 12, 12, 0, 0, 0
22371, 84.2164, 18.8881, 1, 86.4219, 19.6104, 0.280142, 0.226498, 12, 12, 0, 0, 0
22380, 84.4093, 19.656, 1, 86.6217, 19.9996, 0.265241, 0.220537, 12, 12, 0, 0, 0
22390, 84.6056, 19.6244, 1, 86.8216, 20.3257, 0.25332, 0.217557, 12, 12, 0, 0, 0
22401, 84.802, 19.2984, 1, 87.0284, 20.3362, 0.25332, 0.202656, 12, 12, 0, 0, 0
22411, 84.9983, 19.5929, 1, 87.2353, 20.6693, 0.241399, 0.184775, 12, 12, 0, 0, 0
22420, 85.1982, 20.0066, 1, 87.4492, 21.4126, 0.244379, 0.175834, 12, 12, 0, 0, 0
22430, 85.3945, 19.649, 1, 87.656, 20.3432, 0.244379, 0.190735, 12, 12, 0, 0, 0
22440, 85.5874, 19.3054, 1, 87.8594, 20.6763, 0.2563, 0.190735, 12, 12, 0, 0, 0
22451, 85.7802, 19.2282, 1, 88.0663, 20.6588, 0.25928, 0.187755, 12, 12, 0, 0, 0
22461, 85.9731, 19.649, 1, 88.2766, 21.0445, 0.25928, 0.184775, 12, 12, 0, 0, 0
22470, 86.1659, 19.3229, 1, 88.4835, 20.3818, 0.2563, 0.187755, 12, 12, 0, 0, 0
22480, 86.3587, 18.9162, 1, 88.6904, 21.0024, 0.262261, 0.184775, 12, 12, 0, 0, 0
22491, 86.5516, 19.642, 1, 88.8902, 19.9926, 0.2563, 0.202656, 12, 12, 0, 0, 0
22501, 86.7479, 19.6104, 1, 89.0936, 20.3187, 0.25332, 0.199676, 12, 12, 0, 0, 0
22510, 86.9408, 19.2738, 1, 89.297, 20.3362, 0.2563, 0.202656, 12, 12, 0, 0, 0
22520, 87.1301, 18.5971, 1, 89.4968, 19.9856, 0.274182, 0.217557, 12, 12, 0, 0, 0
22531, 87.3159, 18.5831, 1, 89.6897, 19.2913, 0.280142, 0.226498, 12, 12, 0, 0, 0
22541, 87.5053, 19.2738, 1, 89.8895, 19.9926, 0.271201, 0.226498, 12, 12, 0, 0, 0
22550, 87.7051, 19.642, 1, 90.0859, 19.2668, 0.244379, 0.235439, 12, 12, 0, 0, 0
22560, 87.9015, 19.9751, 1, 90.2857, 20.3362, 0.241399, 0.223518, 12, 12, 0, 0, 0
22571, 88.1013, 19.642, 1, 90.4821, 19.635, 0.241399, 0.223518, 12, 12, 0, 0, 0
22581, 88.2977, 19.9856, 1, 90.6854, 20.3362, 0.238419, 0.214577, 12, 12, 0, 0, 0
22590, 88.4975, 19.642, 1, 90.8888, 20.3432, 0.232458, 0.208616, 12, 12, 0, 0, 0
22600, 88.7009, 20.3187, 1, 91.0922, 20.3187, 0.226498, 0.202656, 12, 12, 0, 0, 0
22610, 88.9008, 19.9926, 1, 91.2885, 19.642, 0.229478, 0.223518, 12, 12, 0, 0, 0
22621, 89.1041, 20.2941, 1, 91.4884, 19.968, 0.226498, 0.226498, 12, 12, 0, 0, 0
22631, 89.297, 19.3054, 1, 91.6812, 19.2528, 0.244379, 0.232458, 12, 12, 0, 0, 0
22640, 89.4863, 18.9407, 1, 91.8811, 19.6805, 0.262261, 0.232458, 12, 12, 0, 0, 0
22650, 89.6721, 18.8355, 1, 92.0774, 19.8874, 0.235439, 0.181794, 0, 0, 0, 0, 0
22661, 89.7738, 10.1751, 1, 92.1966, 11.5811, -0.166893, -0.241399, 0, 0, 0, 0, 0
22670, 89.7808, 0.350624, 1, 92.2177, 2.10374, -0.0625849, -0.137091, 0, 0, 0, 0, 0
22680, 89.7703, -1.05187, 1, 92.2142, -0.350624, 0.00596047, -0.0327826, 0, 0, 0, 0, 0
22690, 89.7598, -1.05187, 1, 92.2036, -1.05187, 0.0357628, 0.0149012, 0, 0, 0, 0, 0
22701, 89.7493, -1.05187, 1, 92.1931, -1.05187, 0.0447035, 0.0387431, 0, 0, 0, 0, 0
22711, 89.7388, -1.04837, 1, 92.1826, -1.04837, 0.0476838, 0.0417233, 0, 0, 0, 0, 0
22720, 89.7317, -0.701248, 1, 92.1756, -0.701248, 0.0387431, 0.0387431, 0, 0, 0, 0, 0
22730, 89.7247, -0.697742, 1, 92.1721, -0.350624, 0.0298024, 0.0298024, 0, 0, 0, 0, 0
22740, 89.7212, -0.347118, 1, 92.1686, -0.697742, 0.0268221, 0.0268221, 0, 0, 0, 0, 0
22751, 89.7177, -0.350624, 1, 92.1616, -0.350624, 0.0208616, 0.0208616, 0, 0, 0, 0, 0
22760, 89.7142, -0.350624, 1, 92.1616, 0, 0.0178814, 0.0149012, 0, 0, 0, 0, 0
22770, 89.7107, -0.347118, 1, 92.1581, -0.350624, 0.0149012, 0.0119209, 0, 0, 0, 0, 0
22780, 89.7107, 0, 1, 92.1546, -0.350624, 0.0119209, 0.0119209, 0, 0, 0, 0, 0
22791, 89.7072, -0.347118, 1, 92.1546, 0, 0.00894071, 0.00894071, 0, 0, 0, 0, 0
22800, 89.7072, 0, 1, 92.1546, 0, 0.00596047, 0.00596047, 0, 0, 0, 0, 0
22810, 89.7072, 0, 1, 92.151, -0.350624, 0.00596047, 0.00596047, 0, 0, 0, 0, 0
22820, 89.7037, -0.350624, 1, 92.151, 0, 0.0119209, 0.00298024, 0, 0, 0, 0, 0
22831, 89.7037, 0, 1, 92.151, 0, 0.00596047, 0.00298024, 0, 0, 0, 0, 0
22840, 89.7037, 0, 1, 92.151, 0, 0.00596047, 0.00298024, 0, 0, 0, 0, 0
22850, 89.7037, 0, 1, 92.1475, -0.350624, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
22860, 89.7037, 0, 1, 92.1475, 0, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
22871, 89.7002, -0.350624, 1, 92.1475, 0, 0.00298024, 0, 0, 0, 0, 0, 0
22880, 89.7002, 0, 1, 92.1475, 0, 0.00298024, 0, 0, 0, 0, 0, 0
22890, 89.7002, 0, 1, 92.1475, 0, 0.00596047, 0, 0, 0, 0, 0, 0
22900, 89.7002, 0, 1, 92.1475, 0, 0.00298024, 0, 0, 0, 0, 0, 0
22910, 89.7002, 0, 1, 92.1475, 0, 0.00298024, 0, 0, 0, 0, 0, 0
22921, 89.7002, 0, 1, 92.1475, 0, 0.00596047, -0.00596047, 0, 0, 0, 0, 0
22930, 89.7002, 0, 1, 92.1475, 0, 0.00298024, 0, 0, 0, 0, 0, 0
22940, 89.7002, 0, 1, 92.144, -0.350624, 0.00298024, 0, 0, 0, 0, 0, 0
22950, 89.6967, -0.350624, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
22961, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
22970, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
22980, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
22990, 89.6967, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23001, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
23010, 89.6967, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23020, 89.6967, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23030, 89.6967, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23041, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23050, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23060, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23070, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
23080, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23091, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23100, 89.6967, 0, 1, 92.144, 0, 0.00596047, 0, 0, 0, 0, 0, 0
23110, 89.6967, 0, 1, 92.144, 0, 0, 0.00298024, 0, 0, 0, 0, 0
23120, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23131, 89.6967, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23140, 89.6967, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23150, 89.6967, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23160, 89.6967, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23171, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23180, 89.6967, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23190, 89.6967, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23200, 89.6967, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23211, 89.6967, 0, 1, 92.144, 0, 0, 0.00298024, 0, 0, 0, 0, 0
23220, 89.6967, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23230, 89.6932, -0.350624, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23240, 89.6932, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23250, 89.6932, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23261, 89.6932, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23270, 89.6932, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23280, 89.6932, 0, 1, 92.144, 0, 0, 0.00298024, 0, 0, 0, 0, 0
23290, 89.6932, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23301, 89.6932, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23310, 89.6932, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23320, 89.6932, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23330, 89.6932, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23341, 89.6932, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23350, 89.6932, 0, 1, 92.144, 0, 0, 0.00298024, 0, 0, 0, 0, 0
23360, 89.6932, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23370, 89.6932, 0, 1, 92.144, 0, 0, 0, 0, 0, 0, 0, 0
23380, 89.6932, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23390, 89.6932, 0, 1, 92.144, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23400, 89.6932, 0, 1, 92.144, 0, 0, 0.00298024, 0, 0, 0, 0, 0
23410, 89.6932, 0, 1, 92.1405, -0.350624, 0, 0, 0, 0, 0, 0, 0
23420, 89.6932, 0, 1, 92.1405, 0, 0, 0, 0, 0, 0, 0, 0
23431, 89.6932, 0, 1, 92.1405, 0, 0, 0, 0, 0, 0, 0, 0
23440, 89.6932, 0, 1, 92.1405, 0, 0, 0, 0, 0, 0, 0, 0
23450, 89.6932, 0, 1, 92.1405, 0, 0, 0, 0, 0, 0, 0, 0
23460, 89.6932, 0, 1, 92.1405, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23471, 89.6932, 0, 1, 92.1405, 0, 0, 0, 0, 0, 0, 0, 0
23480, 89.6932, 0, 1, 92.1405, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23490, 89.6932, 0, 1, 92.1405, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23500, 89.6932, 0, 1, 92.137, -0.350624, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
23511, 89.6932, 0, 1, 92.137, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23520, 89.6932, 0, 1, 92.137, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23530, 89.6932, 0, 1, 92.137, 0, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
23540, 89.6932, 0, 1, 92.137, 0, 0.00298024, 0.00298024, 0, 0, 0, 0, 0
23550, 89.6932, 0, 1, 92.137, 0, 0, 0, 0, 0, 0, 0, 0
23560, 89.6932, 0, 1, 92.137, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23570, 89.6932, 0, 1, 92.137, 0, 0, 0, 0, 0, 0, 0, 0
23580, 89.6932, 0, 1, 92.137, 0, 0.00298024, 0, 0, 0, 0, 0, 0
23590, 89.6932, 0, 1, 92.137, 0, 0, 0, 0, 0, 0, 0, 0
23601, 89.6897, -0.350624, 1, 92.137, 0, 0, 0.00298024, 0, 0, 0, 0, 0
