QGPIORecord, QRC v6.1.0, 20-12-2021 @ 21:41:59, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, -, -, -, -, -
356900, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356911, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356920, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356930, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356940, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356951, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356960, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356970, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356980, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
356990, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357001, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357010, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357020, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357030, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357041, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357050, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357060, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357070, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357081, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357090, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357100, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357110, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357121, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357130, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357140, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357150, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357160, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357171, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357180, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
357190, 0, 0, 0, 0, 0, 0.825414, 0.730368, 0, 0, 0, 0, 0
