QGPIORecord, QRC v6.1.0, 15-12-2021 @ 22:14:23, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2, -
67534, -0.366689, -0.259316, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.271662, 0.182941, 0
67544, -0.366749, -0.259259, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.277269, 0.184144, 0
67554, -0.367754, -0.260458, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.187855, 0
67564, -0.368424, -0.261682, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.189128, 0
67574, -0.367905, -0.262497, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.277269, 0.189128, 0
67584, -0.368525, -0.263041, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.189128, 0
67594, -0.368938, -0.263834, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.19042, 0
67604, -0.369213, -0.261869, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.182941, 0
67614, -0.369397, -0.260559, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.182941, 0
67623, -0.369519, -0.260087, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.184144, 0
67634, -0.369601, -0.26101, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.187855, 0
67644, -0.369655, -0.26205, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.189128, 0
67654, -0.369691, -0.262743, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.189128, 0
67663, -0.369715, -0.261142, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.182941, 0
67674, -0.369731, -0.260476, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.184144, 0
67684, -0.366908, -0.25963, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.271662, 0.182941, 0
67694, -0.366895, -0.259468, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.277269, 0.184144, 0
67704, -0.364112, -0.258563, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.268946, 0.181755, 0
67714, -0.362257, -0.258356, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.268946, 0.182941, 0
67724, -0.364759, -0.259025, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.185364, 0
67734, -0.366427, -0.258664, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.280164, 0.182941, 0
67744, -0.3638, -0.258824, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.268946, 0.184144, 0
67753, -0.361162, -0.25893, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.266286, 0.184144, 0
67764, -0.36029, -0.2586, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.268946, 0.182941, 0
67774, -0.362483, -0.258782, 0, 3.33333e-07, 0, 3.33422e-07, 0, 0, 5e-07, 0.277269, 0.184144, 0
