QGPIORecord, QRC v6.1.0, 20-12-2021 @ 21:46:27, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, -, -, -, -, -
625421, -5.95009, -5.96061, -6, -0.0499077, -0.0393887, -3.22809, -3.0511, 0, 0, 0, 0, 0
625430, -6.30422, -5.95009, -6, 0.304223, -0.0499077, -3.22468, -3.05244, 0, 0, 0, 0, 0
625440, -5.96762, -5.96762, -6, -0.0323763, -0.0323763, -3.22105, -3.05366, 0, 0, 0, 0, 0
625451, -5.9536, -5.9571, -6, -0.0464015, -0.0428953, -3.2221, -3.05479, 0, 0, 0, 0, 0
625461, -6.30422, -5.95009, -6, 0.304223, -0.0499077, -3.21865, -3.05617, 0, 0, 0, 0, 0
625470, -5.96762, -5.61349, -6, -0.0323763, -0.386507, -3.21501, -3.06269, 0, 0, 0, 0, 0
625480, -6.31124, -5.96412, -6, 0.311235, -0.0358825, -3.21128, -3.06899, 0, 0, 0, 0, 0
625490, -5.96061, -5.96061, -6, -0.0393887, -0.0393887, -3.20764, -3.07012, 0, 0, 0, 0, 0
625501, -5.9536, -6.30072, -6, -0.0464015, 0.300716, -3.20879, -3.06622, 0, 0, 0, 0, 0
625510, -5.96412, -5.96061, -6, -0.0358825, -0.0393887, -3.20989, -3.06231, 0, 0, 0, 0, 0
625520, -6.30422, -5.9571, -6, 0.304223, -0.0428953, -3.2063, -3.06354, 0, 0, 0, 0, 0
625530, -5.96412, -5.96061, -6, -0.0358825, -0.0393887, -3.20271, -3.06477, 0, 0, 0, 0, 0
625541, -6.30773, -5.96412, -6, 0.307729, -0.0358825, -3.19907, -3.06589, 0, 0, 0, 0, 0
625550, -5.9571, -5.60648, -6, -0.0428953, -0.393519, -3.19553, -3.0723, 0, 0, 0, 0, 0
625560, -6.30773, -6.30422, -6, 0.307729, 0.304223, -3.19198, -3.07364, 0, 0, 0, 0, 0
625570, -5.96061, -5.96061, -6, -0.0393887, -0.0393887, -3.18839, -3.06968, 0, 0, 0, 0, 0
625581, -5.96061, -5.96412, -6, -0.0393887, -0.0358825, -3.18945, -3.07081, 0, 0, 0, 0, 0
625591, -6.30422, -5.95009, -6, 0.304223, -0.0499077, -3.1859, -3.07209, 0, 0, 0, 0, 0
625600, -5.96061, -6.30072, -6, -0.0393887, 0.300716, -3.18236, -3.06834, 0, 0, 0, 0, 0
625610, -6.31825, -5.97814, -6, 0.318248, -0.0218577, -3.17863, -3.06418, 0, 0, 0, 0, 0
625620, -5.95009, -5.95009, -6, -0.0499077, -0.0499077, -3.17504, -3.06525, 0, 0, 0, 0, 0
625631, -6.30773, -5.96061, -6, 0.307729, -0.0393887, -3.17159, -3.06659, 0, 0, 0, 0, 0
625640, -6.31124, -6.30773, -6, 0.311235, 0.307729, -3.16331, -3.06258, 0, 0, 0, 0, 0
625650, -6.30422, -5.96061, -6, 0.304223, -0.0393887, -3.15507, -3.05857, 0, 0, 0, 0, 0
625660, -5.97113, -5.96762, -6, -0.0288701, -0.0323763, -3.15139, -3.05965, 0, 0, 0, 0, 0
625671, -6.30422, -5.9571, -6, 0.304223, -0.0428953, -3.1477, -3.06077, 0, 0, 0, 0, 0
625680, -6.31474, -5.96061, -6, 0.314742, -0.0393887, -3.13942, -3.062, 0, 0, 0, 0, 0
625690, -5.95009, -5.9571, -6, -0.0499077, -0.0428953, -3.13587, -3.06323, 0, 0, 0, 0, 0
625700, -5.61349, -5.96762, -6, -0.386507, -0.0323763, -3.14171, -3.06435, 0, 0, 0, 0, 0
625711, -6.30422, -6.30072, -6, 0.304223, 0.300716, -3.14281, -3.06034, 0, 0, 0, 0, 0
625721, -5.96061, -5.60999, -6, -0.0393887, -0.390013, -3.13927, -3.06168, 0, 0, 0, 0, 0
625730, -6.30773, -5.96061, -6, 0.307729, -0.0393887, -3.13568, -3.06809, 0, 0, 0, 0, 0
625740, -5.96412, -5.60999, -6, -0.0358825, -0.390013, -3.13204, -3.0745, 0, 0, 0, 0, 0
625751, -5.96061, -5.96061, -6, -0.0393887, -0.0393887, -3.13305, -3.08091, 0, 0, 0, 0, 0
625761, -5.9571, -5.9536, -6, -0.0428953, -0.0464015, -3.13415, -3.08219, 0, 0, 0, 0, 0
625770, -5.96061, -5.96061, -6, -0.0393887, -0.0393887, -3.13525, -3.08347, 0, 0, 0, 0, 0
