QGPIORecord, QRC v6.1.0, 10-11-2021 @ 13:55:42, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
244760, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244770, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244781, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244790, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244800, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244810, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244820, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244830, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244840, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244850, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244860, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244870, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244880, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244890, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244900, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244911, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244920, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244930, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244940, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244951, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244960, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244970, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244980, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244990, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245000, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245010, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245020, 12.1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245030, 12.2263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245041, 12.3139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245050, 12.4191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245060, 12.5383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245070, 12.6575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245081, 12.7803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245090, 12.903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245100, 13.0292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245110, 13.1519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245121, 13.2746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245130, 13.4009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245140, 13.5236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245150, 13.6498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245160, 13.776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245171, 13.8987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245180, 14.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245190, 14.1512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245200, 14.2739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245211, 14.4001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245220, 14.5264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245230, 14.6491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245240, 14.7753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245251, 14.9015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245260, 15.0242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245270, 15.1505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245280, 15.2732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245291, 15.3994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245300, 15.5221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245310, 15.6449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245320, 15.7711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245330, 15.8973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245341, 16.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245350, 16.1462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245360, 16.2725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245370, 16.3987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245381, 16.5214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245390, 16.6476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245400, 16.7739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245410, 16.8966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245421, 17.0228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245430, 17.1455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245440, 17.2717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245450, 17.398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245460, 17.5242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245471, 17.6504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245480, 17.7731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245490, 17.8994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245500, 18.0221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245511, 18.1483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245520, 18.229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245530, 18.2605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245540, 18.271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245551, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245560, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245570, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245580, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245591, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245600, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245610, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245620, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245630, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245640, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245650, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245660, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245670, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245681, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245690, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245700, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245710, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245721, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245730, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245740, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245750, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245761, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245770, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245780, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245790, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245800, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245810, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245820, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245830, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245840, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245851, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245860, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245870, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245880, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245891, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245900, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245910, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245920, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245931, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245940, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245950, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245960, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245970, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245980, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245990, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246000, 18.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246010, 18.3201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246021, 18.4043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246030, 18.513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246040, 18.6287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246050, 18.7514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246061, 18.8741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246070, 18.9968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246080, 19.1195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246090, 19.2423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246100, 19.3685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246111, 19.4912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246120, 19.6174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246130, 19.7436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246140, 19.8664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246151, 19.9926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246160, 20.1188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246170, 20.245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246180, 20.3678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246191, 20.494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246200, 20.6202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246210, 20.7429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246220, 20.8692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246231, 20.9954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246240, 21.1181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246250, 21.2443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246260, 21.3705, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246270, 21.4933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246281, 21.616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246290, 21.7422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246300, 21.8684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246310, 21.9911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246321, 22.1174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246330, 22.2436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246340, 22.3663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246350, 22.4925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246361, 22.6188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246370, 22.7415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246380, 22.8677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246390, 22.9904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246401, 23.1167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246410, 23.2429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246420, 23.3691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246430, 23.4918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246440, 23.618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246451, 23.7443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246460, 23.867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246470, 23.9932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246480, 24.1159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246491, 24.2422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246500, 24.3228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246510, 24.3544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246520, 24.3684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246531, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246540, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246550, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246560, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246571, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246580, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246590, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246600, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246610, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246620, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246630, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246640, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246650, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246661, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246670, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246680, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246690, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246701, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246710, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246720, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246730, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246740, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246750, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246760, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246770, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246780, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246790, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246800, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246810, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246820, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246831, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246840, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246850, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246860, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246871, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246880, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246890, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246900, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246910, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246920, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246930, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246940, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246950, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246960, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246970, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246980, 24.3719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
246990, 24.414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247001, 24.5016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247010, 24.6103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247020, 24.726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247030, 24.8452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247041, 24.9679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247050, 25.0907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247060, 25.2134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247070, 25.3396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247080, 25.4623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247091, 25.5886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247100, 25.7148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247110, 25.8375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247120, 25.9637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247131, 26.0899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247140, 26.2162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247150, 26.3389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247160, 26.4651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247171, 26.5913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247180, 26.7141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247190, 26.8403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247200, 26.9665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247211, 27.0892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247220, 27.2154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247230, 27.3382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247240, 27.4644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247250, 27.5871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247261, 27.7098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247270, 27.8361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247280, 27.9623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247290, 28.085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247301, 28.2112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247310, 28.3374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247320, 28.4637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247330, 28.5864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247341, 28.7126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247350, 28.8353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247360, 28.9616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247370, 29.0878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247380, 29.2105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247391, 29.3367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247400, 29.4629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247410, 29.5892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247420, 29.7119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247431, 29.8381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247440, 29.9643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247450, 30.0871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247460, 30.2133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247471, 30.3395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247480, 30.4202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247490, 30.4517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247500, 30.4622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247511, 30.4657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247520, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247530, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247540, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247550, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247560, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247570, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247580, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247590, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247600, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247610, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247620, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247630, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247641, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247650, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247660, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247670, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247681, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247690, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247700, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247710, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247720, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247730, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247740, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247750, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247760, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247771, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247780, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247790, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247800, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247811, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247820, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247830, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247840, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247851, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247860, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247870, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247880, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247890, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247900, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247910, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247920, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247930, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247941, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247950, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247960, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247970, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247981, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247990, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248000, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248010, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248020, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248030, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248040, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248050, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
248060, 30.4692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
