QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:25:59, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
255890, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255900, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255910, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255921, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255930, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255940, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255950, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255961, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255970, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255980, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255990, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
256001, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
256010, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
256020, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
256030, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
256040, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
256050, 18.4814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
256060, 18.4814, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256070, 18.4814, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256080, 18.5445, 6.30773, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256091, 18.6742, 12.9626, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256100, 18.832, 16.1147, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256110, 19.0108, 17.5452, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256120, 19.1932, 18.2395, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256131, 19.3755, 18.5971, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256140, 19.5648, 18.9021, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256150, 19.7542, 18.5901, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256160, 19.9435, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256171, 20.1328, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256180, 20.3222, 18.9162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256190, 20.5115, 19.2913, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256200, 20.7009, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256210, 20.8902, 18.5831, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256221, 21.0795, 18.9162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256230, 21.2689, 18.9547, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256240, 21.4582, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256250, 21.6475, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256261, 21.8369, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256270, 22.0262, 19.2668, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256280, 22.2191, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256290, 22.4084, 18.9477, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256301, 22.5977, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256310, 22.7871, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256320, 22.9764, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
256330, 23.1657, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
