QGPIORecord, QRC v6.1.0, 10-11-2021 @ 13:56:36, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
298100, 27.7554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298110, 27.7624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298120, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298130, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298140, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298150, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298161, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298170, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298180, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298190, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298201, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298210, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298220, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298230, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298241, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298250, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298260, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298270, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298280, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298290, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298300, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298310, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298320, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298331, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298340, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298350, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298360, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298371, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298380, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298390, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298400, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298411, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298420, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298430, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298440, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298450, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298460, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298470, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298480, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298490, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298501, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298510, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298520, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298530, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298541, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298550, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298560, 27.7659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298570, 27.8255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298580, 27.9588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298591, 28.1201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298600, 28.2954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298610, 28.4777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298620, 28.6635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298631, 28.8529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298640, 29.0422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298650, 29.2315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298660, 29.4209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298671, 29.6137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298680, 29.8031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298690, 29.9924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298700, 30.1817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298711, 30.3746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298720, 30.5639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298730, 30.7532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298740, 30.9391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298750, 31.1319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298761, 31.3213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298770, 31.5141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298780, 31.7034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298790, 31.8928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298801, 32.0821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298810, 32.275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298820, 32.4643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298830, 32.6536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298841, 32.843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298850, 33.0323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298860, 33.2216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298870, 33.411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298881, 33.6038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298890, 33.7932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298900, 33.986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298910, 34.1753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298920, 34.3647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298931, 34.554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298940, 34.7434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298950, 34.9362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298960, 35.1255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298971, 35.3184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298980, 35.5077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
298990, 35.697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299000, 35.8899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299011, 36.0792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299020, 36.2686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299030, 36.4579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299040, 36.6472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299051, 36.8366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299060, 36.9593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299070, 37.0084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299080, 37.0259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299090, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299100, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299110, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299120, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299130, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299141, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299150, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299160, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299170, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299181, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299190, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299200, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299210, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299220, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299230, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299240, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299250, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299260, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299270, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299280, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299290, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299300, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299311, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299320, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299330, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299340, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299351, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299360, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299370, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299380, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299390, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299400, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299410, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299420, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299430, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299440, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299450, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299460, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299470, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299481, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299490, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299500, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299510, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299521, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299530, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299540, 37.0329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299550, 37.096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299560, 37.2258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299571, 37.3871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299580, 37.5624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299590, 37.7447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299600, 37.934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299611, 38.1199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299620, 38.3092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299630, 38.4985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299640, 38.6914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299651, 38.8772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299660, 39.0665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299670, 39.2559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299680, 39.4487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299691, 39.6381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299700, 39.8274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299710, 40.0202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299720, 40.2096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299730, 40.3989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299741, 40.5883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299750, 40.7776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299760, 40.9704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299770, 41.1598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299781, 41.3491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299790, 41.542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299800, 41.7313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299810, 41.9206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299821, 42.1135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299830, 42.3028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299840, 42.4921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299850, 42.6815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299860, 42.8708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299871, 43.0602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299880, 43.2495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299890, 43.4423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299900, 43.6317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299911, 43.821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299920, 44.0139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299930, 44.2032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299940, 44.3925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299951, 44.5819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299960, 44.7712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299970, 44.9605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299980, 45.1499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
299991, 45.3427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300000, 45.5321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300010, 45.7214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300020, 45.9142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300030, 46.1036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300041, 46.2263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300050, 46.2719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300060, 46.2929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300070, 46.2964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300081, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300090, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300100, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300110, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300121, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300130, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300140, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300150, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300161, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300170, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300180, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300190, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300200, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300210, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300220, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300230, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300240, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300251, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300260, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300270, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300280, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300291, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300300, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300310, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300320, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300331, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300340, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300351, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300360, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300370, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300380, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300390, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300400, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300410, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300421, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300430, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300440, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300450, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300461, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300470, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300480, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300490, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300500, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300510, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300520, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300530, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300540, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300550, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300560, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300570, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300580, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300591, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300600, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300610, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300620, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300631, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300640, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300650, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300660, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300670, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300680, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300690, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300700, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300710, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300720, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300730, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300740, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300750, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300761, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300770, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300780, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300790, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300801, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300810, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300820, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300830, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300840, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300850, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300860, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300870, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300880, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300890, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300900, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300910, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300920, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300931, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300940, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300950, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300960, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300971, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300980, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
300990, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301000, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301010, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301020, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301030, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301040, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301050, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301061, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301070, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301080, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301090, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301101, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301110, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301120, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301130, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301140, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301150, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301160, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301170, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301180, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301190, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301200, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301210, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301220, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301231, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301240, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301250, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301260, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301271, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301280, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301290, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301300, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301310, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301320, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301330, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301340, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301350, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301360, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301370, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301380, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301390, 46.2999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
