QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:55:42, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
2038701, 10.368, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038710, 10.5573, 18.9092, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038720, 10.7466, 19.2984, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038730, 10.936, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038740, 11.1253, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038750, 11.3146, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038760, 11.504, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038770, 11.6933, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038780, 11.8827, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038791, 12.0755, 18.9477, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038800, 12.2648, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038810, 12.4542, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038820, 12.6435, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038831, 12.8328, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038840, 13.0222, 18.9162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038850, 13.2115, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038860, 13.4009, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038871, 13.5902, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038880, 13.7795, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038890, 13.9689, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038900, 14.1582, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038910, 14.3475, 19.2598, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038921, 14.5369, 18.9232, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038930, 14.7297, 18.9477, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038940, 14.9191, 18.9407, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038950, 15.1084, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
2038961, 15.2977, 18.9337, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
