QGPIORecord, QRC v6.1.0, 16-12-2021 @ 10:24:43, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2, -
19601, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19611, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19621, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19632, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19642, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19651, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19661, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19672, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19682, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19691, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19701, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19712, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19722, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19731, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19741, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19751, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19762, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19771, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19781, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19791, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19802, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19812, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19821, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19831, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19842, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19852, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19861, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19871, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19881, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19892, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19901, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19911, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19921, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19932, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
19941, -0.3, -0.2, 0, 2e-07, 0, 2e-07, 0, 0, 2e-07, 0, 0, 0
