QGPIORecord, QRC v6.1.0, 21-12-2021 @ 00:30:15, Windows 10 Version 2009, 10.0.19042, x86_64
Time, y1, y2, x1, x2, x3, P11, P12, P22, P13, P23, P33, ValueIn11
971222, 0.150085, 0.148539, -0.175773, -0.221264, -0.65718, 0, 0, 0, 0, 0, 0, 0
971232, 0.150085, 0.148539, -0.175615, -0.221386, -0.66163, 0, 0, 0, 0, 0, 0, 0
971242, 0.150085, 0.148539, -0.175457, -0.221509, -0.666079, 0, 0, 0, 0, 0, 0, 0
971252, 0.150085, 0.148539, -0.1753, -0.221632, -0.670529, 0, 0, 0, 0, 0, 0, 0
971262, 0.150085, 0.148539, -0.175143, -0.221757, -0.674979, 0, 0, 0, 0, 0, 0, 0
971272, 0.150085, 0.148539, -0.174987, -0.221882, -0.679429, 0, 0, 0, 0, 0, 0, 0
971282, 0.150085, 0.148539, -0.174832, -0.222007, -0.683879, 0, 0, 0, 0, 0, 0, 0
971292, 0.150085, 0.148539, -0.174677, -0.222134, -0.688329, 0, 0, 0, 0, 0, 0, 0
971302, 0.150085, 0.148539, -0.174522, -0.222261, -0.692778, 0, 0, 0, 0, 0, 0, 0
971312, 0.150085, 0.148539, -0.174368, -0.222388, -0.697228, 0, 0, 0, 0, 0, 0, 0
971322, 0.150085, 0.148539, -0.174215, -0.222517, -0.701678, 0, 0, 0, 0, 0, 0, 0
971332, 0.150085, 0.148539, -0.174062, -0.222646, -0.706128, 0, 0, 0, 0, 0, 0, 0
971342, 0.150085, 0.148539, -0.17391, -0.222776, -0.710578, 0, 0, 0, 0, 0, 0, 0
971352, 0.150085, 0.148539, -0.173758, -0.222906, -0.715028, 0, 0, 0, 0, 0, 0, 0
971362, 0.150085, 0.148539, -0.173607, -0.223037, -0.719478, 0, 0, 0, 0, 0, 0, 0
971372, 0.150085, 0.148539, -0.173457, -0.223169, -0.723927, 0, 0, 0, 0, 0, 0, 0
971382, 0.150085, 0.148539, -0.173307, -0.223302, -0.728377, 0, 0, 0, 0, 0, 0, 0
971393, 0.150085, 0.148539, -0.173158, -0.223435, -0.732827, 0, 0, 0, 0, 0, 0, 0
971402, 0.150085, 0.148539, -0.173009, -0.223568, -0.737277, 0, 0, 0, 0, 0, 0, 0
971412, 0.150085, 0.148539, -0.172861, -0.223703, -0.741727, 0, 0, 0, 0, 0, 0, 0
971422, 0.150085, 0.148539, -0.172714, -0.223838, -0.746177, 0, 0, 0, 0, 0, 0, 0
971432, 0.150085, 0.148539, -0.172567, -0.223974, -0.750626, 0, 0, 0, 0, 0, 0, 0
971442, 0.150085, 0.148539, -0.172421, -0.22411, -0.755076, 0, 0, 0, 0, 0, 0, 0
971452, 0.150085, 0.148539, -0.172275, -0.224247, -0.759526, 0, 0, 0, 0, 0, 0, 0
971462, 0.150085, 0.148539, -0.17213, -0.224385, -0.763976, 0, 0, 0, 0, 0, 0, 0
971472, 0.150085, 0.148539, -0.171985, -0.224523, -0.768426, 0, 0, 0, 0, 0, 0, 0
971482, 0.150085, 0.148539, -0.171842, -0.224662, -0.772876, 0, 0, 0, 0, 0, 0, 0
971492, 0.150085, 0.148539, -0.171698, -0.224802, -0.777326, 0, 0, 0, 0, 0, 0, 0
971502, 0.150085, 0.148539, -0.171556, -0.224942, -0.781775, 0, 0, 0, 0, 0, 0, 0
971512, 0.150085, 0.148539, -0.171414, -0.225083, -0.786225, 0, 0, 0, 0, 0, 0, 0
971522, 0.150085, 0.148539, -0.171273, -0.225225, -0.790675, 0, 0, 0, 0, 0, 0, 0
971532, 0.150085, 0.148539, -0.171132, -0.225367, -0.795125, 0, 0, 0, 0, 0, 0, 0
971542, 0.150085, 0.148539, -0.170992, -0.22551, -0.799575, 0, 0, 0, 0, 0, 0, 0
971552, 0.150085, 0.148539, -0.170853, -0.225653, -0.804025, 0, 0, 0, 0, 0, 0, 0
971563, 0.150085, 0.148539, -0.170714, -0.225797, -0.808474, 0, 0, 0, 0, 0, 0, 0
971572, 0.150085, 0.148539, -0.170576, -0.225942, -0.812924, 0, 0, 0, 0, 0, 0, 0
971582, 0.150085, 0.148539, -0.170438, -0.226087, -0.817374, 0, 0, 0, 0, 0, 0, 0
971592, 0.150085, 0.148539, -0.170301, -0.226233, -0.821824, 0, 0, 0, 0, 0, 0, 0
971602, 0.150085, 0.148539, -0.170165, -0.226379, -0.826274, 0, 0, 0, 0, 0, 0, 0
971612, 0.150085, 0.148539, -0.17003, -0.226526, -0.830724, 0, 0, 0, 0, 0, 0, 0
971622, 0.150085, 0.148539, -0.169895, -0.226674, -0.835173, 0, 0, 0, 0, 0, 0, 0
971632, 0.150085, 0.148539, -0.169761, -0.226822, -0.839623, 0, 0, 0, 0, 0, 0, 0
971642, 0.150085, 0.148539, -0.169627, -0.226971, -0.844073, 0, 0, 0, 0, 0, 0, 0
971652, 0.150085, 0.148539, -0.169494, -0.227121, -0.848523, 0, 0, 0, 0, 0, 0, 0
971662, 0.150085, 0.148539, -0.169362, -0.227271, -0.852973, 0, 0, 0, 0, 0, 0, 0
971672, 0.150085, 0.148539, -0.16923, -0.227421, -0.857423, 0, 0, 0, 0, 0, 0, 0
971682, 0.150085, 0.148539, -0.169099, -0.227573, -0.861873, 0, 0, 0, 0, 0, 0, 0
971692, 0.150085, 0.148539, -0.168969, -0.227724, -0.866322, 0, 0, 0, 0, 0, 0, 0
971702, 0.150085, 0.148539, -0.16884, -0.227877, -0.870772, 0, 0, 0, 0, 0, 0, 0
971712, 0.150085, 0.148539, -0.168711, -0.22803, -0.875222, 0, 0, 0, 0, 0, 0, 0
971722, 0.150085, 0.148539, -0.168583, -0.228183, -0.879672, 0, 0, 0, 0, 0, 0, 0
971732, 0.150085, 0.148539, -0.168455, -0.228337, -0.884122, 0, 0, 0, 0, 0, 0, 0
971742, 0.150085, 0.148539, -0.168328, -0.228492, -0.888572, 0, 0, 0, 0, 0, 0, 0
971752, 0.150085, 0.148539, -0.168202, -0.228647, -0.893021, 0, 0, 0, 0, 0, 0, 0
971762, 0.150085, 0.148539, -0.168077, -0.228803, -0.897471, 0, 0, 0, 0, 0, 0, 0
971772, 0.150085, 0.148539, -0.167952, -0.22896, -0.901921, 0, 0, 0, 0, 0, 0, 0
971782, 0.150085, 0.148539, -0.167828, -0.229116, -0.906371, 0, 0, 0, 0, 0, 0, 0
971792, 0.150085, 0.148539, -0.167705, -0.229274, -0.910821, 0, 0, 0, 0, 0, 0, 0
971802, 0.150085, 0.148539, -0.167582, -0.229432, -0.915271, 0, 0, 0, 0, 0, 0, 0
971812, 0.150085, 0.148539, -0.16746, -0.22959, -0.919721, 0, 0, 0, 0, 0, 0, 0
971822, 0.150085, 0.148539, -0.167339, -0.22975, -0.92417, 0, 0, 0, 0, 0, 0, 0
971832, 0.150085, 0.148539, -0.167219, -0.229909, -0.92862, 0, 0, 0, 0, 0, 0, 0
971842, 0.150085, 0.148539, -0.167099, -0.230069, -0.93307, 0, 0, 0, 0, 0, 0, 0
971852, 0.150085, 0.148539, -0.16698, -0.23023, -0.93752, 0, 0, 0, 0, 0, 0, 0
971862, 0.150085, 0.148539, -0.166861, -0.230391, -0.94197, 0, 0, 0, 0, 0, 0, 0
971872, 0.150085, 0.148539, -0.166744, -0.230553, -0.94642, 0, 0, 0, 0, 0, 0, 0
971882, 0.150085, 0.148539, -0.166627, -0.230715, -0.950869, 0, 0, 0, 0, 0, 0, 0
971892, 0.150085, 0.148539, -0.166511, -0.230878, -0.955319, 0, 0, 0, 0, 0, 0, 0
971902, 0.150085, 0.148539, -0.166395, -0.231041, -0.959769, 0, 0, 0, 0, 0, 0, 0
971912, 0.150085, 0.148539, -0.16628, -0.231205, -0.964219, 0, 0, 0, 0, 0, 0, 0
971922, 0.150085, 0.148539, -0.166166, -0.231369, -0.968669, 0, 0, 0, 0, 0, 0, 0
971932, 0.150085, 0.148539, -0.166053, -0.231534, -0.973119, 0, 0, 0, 0, 0, 0, 0
971942, 0.150085, 0.148539, -0.165941, -0.2317, -0.977569, 0, 0, 0, 0, 0, 0, 0
971952, 0.150085, 0.148539, -0.165829, -0.231865, -0.982018, 0, 0, 0, 0, 0, 0, 0
971962, 0.150085, 0.148539, -0.165718, -0.232032, -0.986468, 0, 0, 0, 0, 0, 0, 0
971972, 0.150085, 0.148539, -0.165607, -0.232199, -0.990918, 0, 0, 0, 0, 0, 0, 0
971982, 0.150085, 0.148539, -0.165498, -0.232366, -0.995368, 0, 0, 0, 0, 0, 0, 0
971992, 0.150085, 0.148539, -0.165389, -0.232534, -0.999818, 0, 0, 0, 0, 0, 0, 0
972002, 0.150085, 0.148539, -0.165281, -0.232702, -1.00427, 0, 0, 0, 0, 0, 0, 0
972012, 0.150085, 0.148539, -0.165174, -0.232871, -1.00872, 0, 0, 0, 0, 0, 0, 0
972022, 0.150085, 0.148539, -0.165067, -0.23304, -1.01317, 0, 0, 0, 0, 0, 0, 0
972033, 0.150085, 0.148539, -0.164961, -0.23321, -1.01762, 0, 0, 0, 0, 0, 0, 0
972042, 0.150085, 0.148539, -0.164856, -0.23338, -1.02207, 0, 0, 0, 0, 0, 0, 0
972052, 0.150085, 0.148539, -0.164752, -0.23355, -1.02652, 0, 0, 0, 0, 0, 0, 0
972062, 0.150085, 0.148539, -0.164648, -0.233722, -1.03097, 0, 0, 0, 0, 0, 0, 0
972072, 0.150085, 0.148539, -0.164545, -0.233893, -1.03542, 0, 0, 0, 0, 0, 0, 0
972082, 0.150085, 0.148539, -0.164443, -0.234065, -1.03987, 0, 0, 0, 0, 0, 0, 0
972092, 0.150085, 0.148539, -0.164342, -0.234238, -1.04432, 0, 0, 0, 0, 0, 0, 0
972102, 0.150085, 0.148539, -0.164242, -0.234411, -1.04877, 0, 0, 0, 0, 0, 0, 0
972112, 0.150085, 0.148539, -0.164142, -0.234584, -1.05322, 0, 0, 0, 0, 0, 0, 0
972122, 0.150085, 0.148539, -0.164043, -0.234758, -1.05767, 0, 0, 0, 0, 0, 0, 0
972132, 0.150085, 0.148539, -0.163945, -0.234932, -1.06212, 0, 0, 0, 0, 0, 0, 0
972142, 0.150085, 0.148539, -0.163847, -0.235107, -1.06657, 0, 0, 0, 0, 0, 0, 0
972152, 0.150085, 0.148539, -0.163751, -0.235282, -1.07102, 0, 0, 0, 0, 0, 0, 0
972162, 0.150085, 0.148539, -0.163655, -0.235457, -1.07547, 0, 0, 0, 0, 0, 0, 0
972172, 0.150085, 0.148539, -0.16356, -0.235633, -1.07991, 0, 0, 0, 0, 0, 0, 0
972182, 0.150085, 0.148539, -0.163465, -0.23581, -1.08436, 0, 0, 0, 0, 0, 0, 0
972192, 0.150085, 0.148539, -0.163372, -0.235986, -1.08881, 0, 0, 0, 0, 0, 0, 0
972203, 0.150085, 0.148539, -0.163279, -0.236164, -1.09326, 0, 0, 0, 0, 0, 0, 0
972212, 0.150085, 0.148539, -0.163187, -0.236341, -1.09771, 0, 0, 0, 0, 0, 0, 0
972222, 0.150085, 0.148539, -0.163096, -0.236519, -1.10216, 0, 0, 0, 0, 0, 0, 0
972232, 0.150085, 0.148539, -0.163006, -0.236698, -1.10661, 0, 0, 0, 0, 0, 0, 0
972242, 0.150085, 0.148539, -0.162916, -0.236877, -1.11106, 0, 0, 0, 0, 0, 0, 0
972252, 0.150085, 0.148539, -0.162828, -0.237056, -1.11551, 0, 0, 0, 0, 0, 0, 0
972262, 0.150085, 0.148539, -0.16274, -0.237235, -1.11996, 0, 0, 0, 0, 0, 0, 0
972272, 0.150085, 0.148539, -0.162653, -0.237415, -1.12441, 0, 0, 0, 0, 0, 0, 0
972282, 0.150085, 0.148539, -0.162566, -0.237596, -1.12886, 0, 0, 0, 0, 0, 0, 0
972292, 0.150085, 0.148539, -0.162481, -0.237777, -1.13331, 0, 0, 0, 0, 0, 0, 0
972302, 0.150085, 0.148539, -0.162396, -0.237958, -1.13776, 0, 0, 0, 0, 0, 0, 0
972312, 0.150085, 0.148539, -0.162312, -0.238139, -1.14221, 0, 0, 0, 0, 0, 0, 0
972322, 0.150085, 0.148539, -0.162229, -0.238321, -1.14666, 0, 0, 0, 0, 0, 0, 0
972332, 0.150085, 0.148539, -0.162147, -0.238504, -1.15111, 0, 0, 0, 0, 0, 0, 0
972342, 0.150085, 0.148539, -0.162065, -0.238686, -1.15556, 0, 0, 0, 0, 0, 0, 0
972352, 0.150085, 0.148539, -0.161984, -0.238869, -1.16001, 0, 0, 0, 0, 0, 0, 0
972362, 0.150085, 0.148539, -0.161905, -0.239053, -1.16446, 0, 0, 0, 0, 0, 0, 0
972372, 0.150085, 0.148539, -0.161825, -0.239236, -1.16891, 0, 0, 0, 0, 0, 0, 0
972382, 0.150085, 0.148539, -0.161747, -0.23942, -1.17336, 0, 0, 0, 0, 0, 0, 0
972392, 0.150085, 0.148539, -0.16167, -0.239605, -1.17781, 0, 0, 0, 0, 0, 0, 0
972402, 0.150085, 0.148539, -0.161593, -0.239789, -1.18226, 0, 0, 0, 0, 0, 0, 0
972412, 0.150085, 0.148539, -0.161517, -0.239975, -1.18671, 0, 0, 0, 0, 0, 0, 0
972422, 0.150085, 0.148539, -0.161443, -0.24016, -1.19116, 0, 0, 0, 0, 0, 0, 0
972432, 0.150085, 0.148539, -0.161368, -0.240346, -1.19561, 0, 0, 0, 0, 0, 0, 0
972442, 0.150085, 0.148539, -0.161295, -0.240532, -1.20006, 0, 0, 0, 0, 0, 0, 0
972452, 0.150085, 0.148539, -0.161223, -0.240718, -1.20451, 0, 0, 0, 0, 0, 0, 0
972462, 0.150085, 0.148539, -0.161151, -0.240905, -1.20896, 0, 0, 0, 0, 0, 0, 0
972472, 0.150085, 0.148539, -0.16108, -0.241092, -1.21341, 0, 0, 0, 0, 0, 0, 0
972482, 0.150085, 0.148539, -0.16101, -0.241279, -1.21786, 0, 0, 0, 0, 0, 0, 0
972492, 0.150085, 0.148539, -0.160941, -0.241467, -1.22231, 0, 0, 0, 0, 0, 0, 0
972502, 0.150085, 0.148539, -0.160873, -0.241655, -1.22676, 0, 0, 0, 0, 0, 0, 0
972512, 0.150085, 0.148539, -0.160805, -0.241843, -1.23121, 0, 0, 0, 0, 0, 0, 0
972522, 0.150085, 0.148539, -0.160739, -0.242032, -1.23566, 0, 0, 0, 0, 0, 0, 0
972532, 0.150085, 0.148539, -0.160673, -0.242221, -1.24011, 0, 0, 0, 0, 0, 0, 0
972542, 0.150085, 0.148539, -0.160608, -0.24241, -1.24456, 0, 0, 0, 0, 0, 0, 0
972552, 0.150085, 0.148539, -0.160544, -0.242599, -1.24901, 0, 0, 0, 0, 0, 0, 0
972562, 0.150085, 0.148539, -0.160481, -0.242789, -1.25346, 0, 0, 0, 0, 0, 0, 0
972572, 0.150085, 0.148539, -0.160418, -0.242979, -1.25791, 0, 0, 0, 0, 0, 0, 0
972582, 0.150085, 0.148539, -0.160357, -0.243169, -1.26236, 0, 0, 0, 0, 0, 0, 0
972592, 0.150085, 0.148539, -0.160296, -0.24336, -1.26681, 0, 0, 0, 0, 0, 0, 0
972602, 0.150085, 0.148539, -0.160236, -0.243551, -1.27126, 0, 0, 0, 0, 0, 0, 0
972612, 0.150085, 0.148539, -0.160177, -0.243742, -1.27571, 0, 0, 0, 0, 0, 0, 0
972622, 0.150085, 0.148539, -0.160119, -0.243933, -1.28016, 0, 0, 0, 0, 0, 0, 0
972632, 0.150085, 0.148539, -0.160062, -0.244125, -1.28461, 0, 0, 0, 0, 0, 0, 0
972642, 0.150085, 0.148539, -0.160005, -0.244317, -1.28906, 0, 0, 0, 0, 0, 0, 0
972652, 0.150085, 0.148539, -0.15995, -0.244509, -1.29351, 0, 0, 0, 0, 0, 0, 0
972662, 0.150085, 0.148539, -0.159895, -0.244701, -1.29796, 0, 0, 0, 0, 0, 0, 0
972673, 0.150085, 0.148539, -0.159841, -0.244894, -1.30241, 0, 0, 0, 0, 0, 0, 0
972682, 0.150085, 0.148539, -0.159788, -0.245087, -1.30686, 0, 0, 0, 0, 0, 0, 0
972692, 0.150085, 0.148539, -0.159736, -0.24528, -1.31131, 0, 0, 0, 0, 0, 0, 0
972702, 0.150085, 0.148539, -0.159684, -0.245473, -1.31576, 0, 0, 0, 0, 0, 0, 0
972712, 0.150085, 0.148539, -0.159634, -0.245667, -1.32021, 0, 0, 0, 0, 0, 0, 0
972722, 0.150085, 0.148539, -0.159584, -0.24586, -1.32466, 0, 0, 0, 0, 0, 0, 0
972732, 0.150085, 0.148539, -0.159536, -0.246054, -1.32911, 0, 0, 0, 0, 0, 0, 0
972742, 0.150085, 0.148539, -0.159488, -0.246248, -1.33356, 0, 0, 0, 0, 0, 0, 0
972752, 0.150085, 0.148539, -0.159441, -0.246443, -1.33801, 0, 0, 0, 0, 0, 0, 0
972762, 0.150085, 0.148539, -0.159395, -0.246638, -1.34246, 0, 0, 0, 0, 0, 0, 0
972772, 0.150085, 0.148539, -0.159349, -0.246832, -1.34691, 0, 0, 0, 0, 0, 0, 0
972782, 0.150085, 0.148539, -0.159305, -0.247027, -1.35136, 0, 0, 0, 0, 0, 0, 0
972792, 0.150085, 0.148539, -0.159261, -0.247223, -1.35581, 0, 0, 0, 0, 0, 0, 0
972802, 0.150085, 0.148539, -0.159219, -0.247418, -1.36026, 0, 0, 0, 0, 0, 0, 0
972812, 0.150085, 0.148539, -0.159177, -0.247614, -1.3647, 0, 0, 0, 0, 0, 0, 0
972822, 0.150085, 0.148539, -0.159136, -0.247809, -1.36915, 0, 0, 0, 0, 0, 0, 0
972832, 0.150085, 0.148539, -0.159096, -0.248005, -1.3736, 0, 0, 0, 0, 0, 0, 0
972843, 0.150085, 0.148539, -0.159057, -0.248201, -1.37805, 0, 0, 0, 0, 0, 0, 0
972852, 0.150085, 0.148539, -0.159019, -0.248398, -1.3825, 0, 0, 0, 0, 0, 0, 0
972862, 0.150085, 0.148539, -0.158981, -0.248594, -1.38695, 0, 0, 0, 0, 0, 0, 0
972872, 0.150085, 0.148539, -0.158945, -0.248791, -1.3914, 0, 0, 0, 0, 0, 0, 0
972882, 0.150085, 0.148539, -0.158909, -0.248988, -1.39585, 0, 0, 0, 0, 0, 0, 0
972892, 0.150085, 0.148539, -0.158874, -0.249184, -1.4003, 0, 0, 0, 0, 0, 0, 0
972902, 0.150085, 0.148539, -0.15884, -0.249382, -1.40475, 0, 0, 0, 0, 0, 0, 0
972912, 0.150085, 0.148539, -0.158807, -0.249579, -1.4092, 0, 0, 0, 0, 0, 0, 0
972922, 0.150085, 0.148539, -0.158775, -0.249776, -1.41365, 0, 0, 0, 0, 0, 0, 0
972932, 0.150085, 0.148539, -0.158744, -0.249974, -1.4181, 0, 0, 0, 0, 0, 0, 0
972942, 0.150085, 0.148539, -0.158713, -0.250171, -1.42255, 0, 0, 0, 0, 0, 0, 0
972952, 0.150085, 0.148539, -0.158684, -0.250369, -1.427, 0, 0, 0, 0, 0, 0, 0
972962, 0.150085, 0.148539, -0.158655, -0.250567, -1.43145, 0, 0, 0, 0, 0, 0, 0
972973, 0.150085, 0.148539, -0.158627, -0.250765, -1.4359, 0, 0, 0, 0, 0, 0, 0
972982, 0.150085, 0.148539, -0.1586, -0.250963, -1.44035, 0, 0, 0, 0, 0, 0, 0
972992, 0.150085, 0.148539, -0.158574, -0.251162, -1.4448, 0, 0, 0, 0, 0, 0, 0
973002, 0.150085, 0.148539, -0.158549, -0.25136, -1.44925, 0, 0, 0, 0, 0, 0, 0
973012, 0.150085, 0.148539, -0.158525, -0.251559, -1.4537, 0, 0, 0, 0, 0, 0, 0
973022, 0.150085, 0.148539, -0.158502, -0.251757, -1.45815, 0, 0, 0, 0, 0, 0, 0
973032, 0.150085, 0.148539, -0.158479, -0.251956, -1.4626, 0, 0, 0, 0, 0, 0, 0
973042, 0.150085, 0.148539, -0.158457, -0.252155, -1.46705, 0, 0, 0, 0, 0, 0, 0
973052, 0.150085, 0.148539, -0.158437, -0.252354, -1.4715, 0, 0, 0, 0, 0, 0, 0
973062, 0.150085, 0.148539, -0.158417, -0.252553, -1.47595, 0, 0, 0, 0, 0, 0, 0
973072, 0.150085, 0.148539, -0.158398, -0.252752, -1.4804, 0, 0, 0, 0, 0, 0, 0
973082, 0.150085, 0.148539, -0.15838, -0.252951, -1.48485, 0, 0, 0, 0, 0, 0, 0
973092, 0.150085, 0.148539, -0.158363, -0.25315, -1.4893, 0, 0, 0, 0, 0, 0, 0
973102, 0.150085, 0.148539, -0.158346, -0.25335, -1.49375, 0, 0, 0, 0, 0, 0, 0
973112, 0.150085, 0.148539, -0.158331, -0.253549, -1.4982, 0, 0, 0, 0, 0, 0, 0
973122, 0.150085, 0.148539, -0.158317, -0.253749, -1.50265, 0, 0, 0, 0, 0, 0, 0
973132, 0.150085, 0.148539, -0.158303, -0.253948, -1.5071, 0, 0, 0, 0, 0, 0, 0
973143, 0.150085, 0.148539, -0.15829, -0.254148, -1.51155, 0, 0, 0, 0, 0, 0, 0
973152, 0.150085, 0.148539, -0.158278, -0.254347, -1.516, 0, 0, 0, 0, 0, 0, 0
973162, 0.150085, 0.148539, -0.158267, -0.254547, -1.52045, 0, 0, 0, 0, 0, 0, 0
973172, 0.150085, 0.148539, -0.158257, -0.254747, -1.5249, 0, 0, 0, 0, 0, 0, 0
973182, 0.150085, 0.148539, -0.158248, -0.254947, -1.52935, 0, 0, 0, 0, 0, 0, 0
973192, 0.150085, 0.148539, -0.15824, -0.255146, -1.5338, 0, 0, 0, 0, 0, 0, 0
973202, 0.150085, 0.148539, -0.158232, -0.255346, -1.53825, 0, 0, 0, 0, 0, 0, 0
973212, 0.150085, 0.148539, -0.158226, -0.255546, -1.5427, 0, 0, 0, 0, 0, 0, 0
973222, 0.150085, 0.148539, -0.15822, -0.255746, -1.54715, 0, 0, 0, 0, 0, 0, 0
973232, 0.150085, 0.148539, -0.158216, -0.255946, -1.5516, 0, 0, 0, 0, 0, 0, 0
973242, 0.150085, 0.148539, -0.158212, -0.256146, -1.55605, 0, 0, 0, 0, 0, 0, 0
973252, 0.150085, 0.148539, -0.158209, -0.256346, -1.5605, 0, 0, 0, 0, 0, 0, 0
973262, 0.150085, 0.148539, -0.158207, -0.256546, -1.56495, 0, 0, 0, 0, 0, 0, 0
973273, 0.150085, 0.148539, -0.158206, -0.256746, -1.5694, 0, 0, 0, 0, 0, 0, 0
973282, 0.150085, 0.148539, -0.158205, -0.256946, -1.57385, 0, 0, 0, 0, 0, 0, 0
973292, 0.150085, 0.148539, -0.158206, -0.257146, -1.5783, 0, 0, 0, 0, 0, 0, 0
973302, 0.150085, 0.148539, -0.158207, -0.257346, -1.58275, 0, 0, 0, 0, 0, 0, 0
973313, 0.150085, 0.148539, -0.15821, -0.257546, -1.5872, 0, 0, 0, 0, 0, 0, 0
973322, 0.150085, 0.148539, -0.158213, -0.257746, -1.59165, 0, 0, 0, 0, 0, 0, 0
973332, 0.150085, 0.148539, -0.158217, -0.257946, -1.5961, 0, 0, 0, 0, 0, 0, 0
973342, 0.150085, 0.148539, -0.158222, -0.258146, -1.60055, 0, 0, 0, 0, 0, 0, 0
973352, 0.150085, 0.148539, -0.158228, -0.258346, -1.605, 0, 0, 0, 0, 0, 0, 0
973362, 0.150085, 0.148539, -0.158235, -0.258546, -1.60945, 0, 0, 0, 0, 0, 0, 0
973372, 0.150085, 0.148539, -0.158243, -0.258745, -1.6139, 0, 0, 0, 0, 0, 0, 0
973382, 0.150085, 0.148539, -0.158251, -0.258945, -1.61835, 0, 0, 0, 0, 0, 0, 0
973392, 0.150085, 0.148539, -0.158261, -0.259145, -1.6228, 0, 0, 0, 0, 0, 0, 0
973402, 0.150085, 0.148539, -0.158271, -0.259345, -1.62725, 0, 0, 0, 0, 0, 0, 0
973412, 0.150085, 0.148539, -0.158283, -0.259544, -1.6317, 0, 0, 0, 0, 0, 0, 0
973422, 0.150085, 0.148539, -0.158295, -0.259744, -1.63615, 0, 0, 0, 0, 0, 0, 0
973432, 0.150085, 0.148539, -0.158308, -0.259944, -1.6406, 0, 0, 0, 0, 0, 0, 0
973443, 0.150085, 0.148539, -0.158322, -0.260143, -1.64505, 0, 0, 0, 0, 0, 0, 0
973452, 0.150085, 0.148539, -0.158337, -0.260343, -1.6495, 0, 0, 0, 0, 0, 0, 0
973462, 0.150085, 0.148539, -0.158352, -0.260542, -1.65394, 0, 0, 0, 0, 0, 0, 0
973472, 0.150085, 0.148539, -0.158369, -0.260741, -1.65839, 0, 0, 0, 0, 0, 0, 0
973483, 0.150085, 0.148539, -0.158387, -0.260941, -1.66284, 0, 0, 0, 0, 0, 0, 0
973492, 0.150085, 0.148539, -0.158405, -0.26114, -1.66729, 0, 0, 0, 0, 0, 0, 0
973502, 0.150085, 0.148539, -0.158424, -0.261339, -1.67174, 0, 0, 0, 0, 0, 0, 0
973512, 0.150085, 0.148539, -0.158444, -0.261538, -1.67619, 0, 0, 0, 0, 0, 0, 0
973522, 0.150085, 0.148539, -0.158465, -0.261737, -1.68064, 0, 0, 0, 0, 0, 0, 0
973532, 0.150085, 0.148539, -0.158487, -0.261935, -1.68509, 0, 0, 0, 0, 0, 0, 0
973542, 0.150085, 0.148539, -0.15851, -0.262134, -1.68954, 0, 0, 0, 0, 0, 0, 0
973552, 0.150085, 0.148539, -0.158534, -0.262333, -1.69399, 0, 0, 0, 0, 0, 0, 0
973562, 0.150085, 0.148539, -0.158558, -0.262531, -1.69844, 0, 0, 0, 0, 0, 0, 0
973572, 0.150085, 0.148539, -0.158584, -0.26273, -1.70289, 0, 0, 0, 0, 0, 0, 0
973582, 0.150085, 0.148539, -0.15861, -0.262928, -1.70734, 0, 0, 0, 0, 0, 0, 0
973592, 0.150085, 0.148539, -0.158637, -0.263126, -1.71179, 0, 0, 0, 0, 0, 0, 0
973602, 0.150085, 0.148539, -0.158666, -0.263324, -1.71624, 0, 0, 0, 0, 0, 0, 0
973612, 0.150085, 0.148539, -0.158695, -0.263522, -1.72069, 0, 0, 0, 0, 0, 0, 0
973622, 0.150085, 0.148539, -0.158724, -0.26372, -1.72514, 0, 0, 0, 0, 0, 0, 0
973632, 0.150085, 0.148539, -0.158755, -0.263917, -1.72959, 0, 0, 0, 0, 0, 0, 0
973642, 0.150085, 0.148539, -0.158787, -0.264115, -1.72959, 0, 0, 0, 0, 0, 0, 0
973651, 0.150085, 0.148539, -0.158818, -0.264312, -1.72959, 0, 0, 0, 0, 0, 0, 0
973662, 0.150085, 0.148539, -0.15885, -0.26451, -1.72959, 0, 0, 0, 0, 0, 0, 0
973672, 0.150085, 0.148539, -0.158882, -0.264707, -1.72959, 0, 0, 0, 0, 0, 0, 0
973682, 0.150085, 0.148539, -0.158913, -0.264905, -1.72959, 0, 0, 0, 0, 0, 0, 0
973692, 0.150085, 0.148539, -0.158945, -0.265102, -1.72959, 0, 0, 0, 0, 0, 0, 0
973702, 0.150085, 0.148539, -0.158976, -0.265299, -1.72959, 0, 0, 0, 0, 0, 0, 0
973712, 0.150085, 0.148539, -0.159008, -0.265497, -1.72959, 0, 0, 0, 0, 0, 0, 0
973722, 0.150085, 0.148539, -0.15904, -0.265694, -1.72959, 0, 0, 0, 0, 0, 0, 0
973732, 0.150085, 0.148539, -0.159071, -0.265892, -1.72959, 0, 0, 0, 0, 0, 0, 0
973742, 0.150085, 0.148539, -0.159103, -0.266089, -1.72959, 0, 0, 0, 0, 0, 0, 0
973752, 0.150085, 0.148539, -0.159135, -0.266287, -1.72959, 0, 0, 0, 0, 0, 0, 0
973762, 0.150085, 0.148539, -0.159166, -0.266484, -1.72959, 0, 0, 0, 0, 0, 0, 0
973772, 0.150085, 0.148539, -0.159198, -0.266682, -1.72959, 0, 0, 0, 0, 0, 0, 0
973782, 0.150085, 0.148539, -0.159229, -0.266879, -1.72959, 0, 0, 0, 0, 0, 0, 0
