QGPIORecord, QRC v6.1.0, 15-12-2021 @ 15:46:55, Windows 10 Version 2009, 10.0.19042, x86_64
Time, FDR, rA, rB, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
102191, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102200, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102210, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102220, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102231, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102240, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102250, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102260, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102270, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102280, 0.242421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102290, 0.242421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102300, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102310, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102320, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102330, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102340, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102350, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102361, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102370, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102380, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102390, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102401, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102410, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102420, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102430, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102440, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102450, 0.236107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102460, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102470, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102480, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102490, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102500, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102510, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102520, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102531, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102540, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102550, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102560, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102571, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102580, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102590, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102600, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102610, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102620, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102630, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102640, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102650, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102660, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102670, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102680, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102690, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102701, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102710, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102720, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102730, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102740, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102750, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102760, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102770, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102780, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102790, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102800, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102810, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102820, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102831, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102840, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102850, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102860, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102871, 0.228207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102880, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102890, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102900, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102910, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102920, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102930, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102940, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102950, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102960, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102970, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102980, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102990, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103001, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103010, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103020, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103030, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103041, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103050, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103060, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103070, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103080, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103090, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103100, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103110, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103120, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103130, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103140, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103150, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103160, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103171, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103180, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103190, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103200, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103211, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103220, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103230, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103240, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103250, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103260, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103270, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103280, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103290, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103300, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103310, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103320, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103330, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103341, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103350, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103360, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103370, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103380, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103390, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103400, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103410, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103420, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103430, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103440, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103450, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103460, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103471, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103480, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103490, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103500, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103511, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103520, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103530, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103540, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103550, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103560, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103570, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103580, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103590, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103600, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103610, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103620, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103630, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103641, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103650, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103660, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103670, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103681, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103690, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103700, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103710, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103720, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103730, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103740, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103750, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103760, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103770, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103780, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103790, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103800, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103811, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103820, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103830, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103840, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103851, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103860, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103870, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103880, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103890, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103900, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103910, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103920, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103930, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103940, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103950, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103960, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103970, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103981, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103990, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104000, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104010, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104020, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104030, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104040, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104050, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104060, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104070, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104080, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104090, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104100, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104110, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104120, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104130, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104140, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104151, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104160, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104170, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104180, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104190, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104200, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104210, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104220, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104230, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104240, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104250, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104260, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104270, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104281, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104290, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104300, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104310, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104321, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104330, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104340, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104350, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104360, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104370, 0.236107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104380, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104390, 0.236107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104400, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104410, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104420, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104430, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104440, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104451, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104460, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104470, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104480, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104491, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104500, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104510, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104520, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104530, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104540, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104550, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104560, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104570, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104580, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104590, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104600, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104610, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104621, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104630, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104640, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104650, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104660, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104670, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104680, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104690, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104700, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104710, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104720, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104730, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104740, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104751, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104760, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104770, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104780, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104791, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104800, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104810, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104820, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104830, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104840, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104850, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104860, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104870, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104880, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104890, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104900, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104910, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104921, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104930, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104940, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104950, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104961, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104970, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104980, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104990, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105000, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105010, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105020, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105030, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105040, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105050, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105060, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105070, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105080, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105091, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105100, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105110, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105120, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105131, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105140, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105150, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105160, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105170, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105180, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105190, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105200, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105210, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105220, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105230, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105240, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105250, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105261, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105270, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105280, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105290, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105300, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105310, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105320, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105330, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105340, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105350, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105360, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105370, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105380, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105391, 0.230129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105400, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105410, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105420, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105431, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105440, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105450, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105460, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105470, 0.234079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
105480, 0.232086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
