QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:08:06, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2093871, -0.697742, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093880, -0.347118, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093890, -0.350624, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093900, -0.697742, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093911, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093920, -0.697742, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093930, -0.350624, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093940, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093950, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093961, -0.347118, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093970, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093980, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2093990, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094001, -0.701248, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094010, -0.350624, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094020, -0.697742, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094030, -0.350624, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094041, -0.697742, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094050, -0.697742, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094060, -0.350624, -0.350624, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094070, -0.697742, -0.697742, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094081, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094090, -0.347118, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094100, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094110, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094120, -0.701248, -0.701248, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
2094131, -0.347118, -0.347118, 10, 0.189535, 0.189535, 6.03217, 6.33645, 0, 0, 0, 0, 0
