QGPIORecord, QRC v6.1.0, 17-12-2021 @ 17:04:02, Windows 10 Version 2009, 10.0.19042, x86_64
Time, x1, x2, x3, Phat00, Phat10, Phat11, Phat20, Phat21, Phat22, meas1, meas2, -
32045, -0.256432, -0.202142, -0.102328, 1.60287e-06, 1.02759e-06, 1.05817e-06, -3.75064e-05, -2.89387e-05, 0.00131419, 0.207514, 0.147779, 0
32055, -0.255633, -0.20276, -0.00390378, 1.64963e-06, 1.06628e-06, 1.09084e-06, -5.81645e-05, -4.49948e-05, 0.00306029, 0.202942, 0.148539, 0
32065, -0.2549, -0.202563, 0.00776999, 6.29565e-07, 2.75976e-07, 4.80199e-07, -8.98662e-05, -6.94217e-05, 0.102103, 0.204442, 0.147779, 0
32074, -0.254643, -0.202829, 0.0690521, 4.42223e-07, 1.33644e-07, 3.745e-07, 6.89825e-05, 6.04386e-05, 0.101308, 0.204442, 0.148539, 0
32084, -0.254353, -0.202941, 0.0542402, 4.924e-07, 1.81223e-07, 4.19379e-07, 2.26131e-05, 1.84885e-05, 0.00327574, 0.204442, 0.148539, 0
32095, -0.254201, -0.202865, 0.0353884, 5.54158e-07, 2.33314e-07, 4.62301e-07, 3.24622e-05, 2.64261e-05, 0.00544932, 0.204442, 0.147779, 0
32105, -0.253797, -0.203108, -0.0134155, 6.12577e-07, 2.8326e-07, 5.04608e-07, 5.5274e-05, 4.526e-05, 0.0130544, 0.202942, 0.148539, 0
32115, -0.253813, -0.203013, -0.0644286, 4.73904e-07, 1.71518e-07, 4.14661e-07, -6.18032e-05, -5.05372e-05, 0.0456387, 0.204442, 0.147779, 0
32124, -0.253736, -0.202877, -0.0556742, 5.24128e-07, 2.02695e-07, 4.32124e-07, -2.61092e-05, -2.07832e-05, 0.00385356, 0.204442, 0.147779, 0
32135, -0.253383, -0.20307, -0.0259527, 5.82395e-07, 2.46037e-07, 4.63811e-07, -3.33987e-05, -2.64402e-05, 0.00529384, 0.202942, 0.148539, 0
32145, -0.253393, -0.202891, -0.0923114, 6.21385e-07, 2.7387e-07, 4.83547e-07, -7.2372e-05, -5.68785e-05, 0.0225382, 0.204442, 0.147779, 0
32155, -0.252942, -0.203251, -0.0148367, 6.54843e-07, 2.95005e-07, 4.95446e-07, -2.35915e-05, -1.82998e-05, 0.00210082, 0.201465, 0.148539, 0
32164, -0.252773, -0.203311, -0.0490659, 6.04754e-07, 2.57472e-07, 4.67772e-07, -9.79375e-05, -7.637e-05, 0.0494788, 0.202942, 0.148539, 0
32175, -0.252851, -0.202992, -0.0924125, 6.35736e-07, 2.75012e-07, 4.76812e-07, -4.33834e-05, -3.32064e-05, 0.00736558, 0.204442, 0.147779, 0
32185, -0.252337, -0.203367, -0.043909, 6.84103e-07, 3.14099e-07, 5.0746e-07, -2.44945e-05, -1.88724e-05, 0.00212463, 0.201465, 0.149308, 0
32195, -0.252511, -0.203013, -0.113662, 7.28028e-07, 3.51792e-07, 5.39716e-07, -5.38737e-05, -4.19001e-05, 0.00936583, 0.204442, 0.147779, 0
32204, -0.252487, -0.202848, -0.109727, 7.70123e-07, 3.84486e-07, 5.63985e-07, -2.29522e-05, -1.78188e-05, 0.00150992, 0.204442, 0.148539, 0
32215, -0.252267, -0.202892, -0.0813235, 8.23426e-07, 4.29727e-07, 6.01554e-07, -2.55211e-05, -1.99412e-05, 0.00167798, 0.202942, 0.148539, 0
32225, -0.252432, -0.202524, -0.167598, 8.76099e-07, 4.7315e-07, 6.3759e-07, -3.69614e-05, -2.90028e-05, 0.00318149, 0.205966, 0.148539, 0
32235, -0.252187, -0.202631, -0.105819, 9.2509e-07, 5.13282e-07, 6.68028e-07, -1.91068e-05, -1.49978e-05, 0.000768319, 0.202942, 0.148539, 0
32244, -0.252247, -0.202363, -0.110173, 9.78213e-07, 5.57414e-07, 7.05319e-07, -3.22538e-05, -2.54281e-05, 0.00202303, 0.204442, 0.147779, 0
32254, -0.252263, -0.202144, -0.11361, 1.03253e-06, 6.00208e-07, 7.39319e-07, -3.30179e-05, -2.60268e-05, 0.00194213, 0.204442, 0.147779, 0
32265, -0.25197, -0.202272, -0.0990089, 1.08674e-06, 6.42885e-07, 7.72979e-07, -3.38964e-05, -2.67135e-05, 0.00189109, 0.202942, 0.148539, 0
32275, -0.251901, -0.202153, -0.137696, 1.13997e-06, 6.85029e-07, 8.06744e-07, -4.10042e-05, -3.23394e-05, 0.0025778, 0.204442, 0.148539, 0
32285, -0.250895, -0.203093, -0.0224652, 1.19119e-06, 7.25585e-07, 8.37986e-07, -3.09624e-05, -2.44112e-05, 0.00137103, 0.197167, 0.149308, 0
32294, -0.249878, -0.202926, 0.294316, 1.04591e-06, 6.12194e-07, 7.51208e-07, -0.000143024, -0.000113219, 0.0377667, 0.197167, 0.147027, 0
32305, -0.249667, -0.202647, 0.17183, 9.31866e-07, 5.15443e-07, 6.60462e-07, 1.06419e-05, 8.29197e-06, 0.000234455, 0.201465, 0.148539, 0
32315, -0.249062, -0.203032, 0.0669772, 9.83941e-07, 5.66223e-07, 7.09856e-07, 2.0065e-05, 1.58811e-05, 0.000769258, 0.197167, 0.148539, 0
32325, -0.248846, -0.203004, 0.0183974, 1.02776e-06, 6.08904e-07, 7.53939e-07, 5.40989e-05, 4.34342e-05, 0.00527733, 0.198578, 0.147779, 0
32334, -0.248268, -0.20316, -0.0680971, 9.24487e-07, 5.3516e-07, 7.04834e-07, 0.000149348, 0.000121901, 0.0496933, 0.197167, 0.148539, 0
32345, -0.247864, -0.203302, -0.0171125, 7.54638e-07, 4.07953e-07, 6.11756e-07, -3.60625e-05, -3.00549e-05, 0.00405484, 0.197167, 0.148539, 0
32355, -0.247537, -0.203374, 0.0137607, 7.07765e-07, 3.6084e-07, 5.66736e-07, -0.000114285, -9.39498e-05, 0.0468673, 0.197167, 0.148539, 0
32365, -0.247284, -0.203411, 0.00661273, 4.73829e-07, 1.62453e-07, 3.99679e-07, 5.74385e-05, 4.76395e-05, 0.0459452, 0.197167, 0.148539, 0
32374, -0.247485, -0.203437, 0.14849, 4.43919e-07, 1.49524e-07, 3.99653e-07, 0.000106925, 9.41367e-05, 0.120281, 0.198578, 0.148539, 0
32385, -0.247392, -0.203358, 0.063914, 4.60998e-07, 1.70083e-07, 4.20744e-07, 9.87989e-06, 8.52533e-06, 0.000701845, 0.197167, 0.147779, 0
32395, -0.247344, -0.203119, -0.00675903, 5.21519e-07, 2.18036e-07, 4.58331e-07, 2.60401e-05, 2.21119e-05, 0.00396167, 0.197167, 0.147027, 0
32405, -0.247584, -0.203078, -0.100897, 3.96388e-07, 1.10867e-07, 3.66993e-07, -4.57936e-05, -3.84537e-05, 0.0765368, 0.198578, 0.147779, 0
32414, -0.247311, -0.203203, -0.0540633, 4.49105e-07, 1.48672e-07, 3.93008e-07, -1.37777e-05, -1.13174e-05, 0.0014932, 0.197167, 0.148539, 0
32424, -0.247237, -0.203078, -0.102096, 5.05603e-07, 1.92906e-07, 4.27531e-07, -2.91223e-05, -2.38662e-05, 0.00535726, 0.198578, 0.148539, 0
32435, -0.247101, -0.203035, -0.0483454, 5.61004e-07, 2.35431e-07, 4.5915e-07, -1.78864e-05, -1.45247e-05, 0.0016207, 0.197167, 0.147779, 0
32445, -0.246866, -0.20309, -0.057252, 6.12593e-07, 2.76403e-07, 4.92148e-07, -4.09779e-05, -3.32254e-05, 0.00733731, 0.197167, 0.148539, 0
32455, -0.246455, -0.203342, 0.0732764, 6.67505e-07, 3.17602e-07, 5.23082e-07, -3.92025e-05, -3.15583e-05, 0.00563988, 0.194408, 0.147779, 0
32464, -0.246331, -0.203243, 0.0721756, 6.7641e-07, 3.23468e-07, 5.26618e-07, 2.98779e-05, 2.40228e-05, 0.00335331, 0.197167, 0.148539, 0
32475, -0.246206, -0.203143, 0.07898, 7.33068e-07, 3.78343e-07, 5.78249e-07, 3.48406e-05, 2.85246e-05, 0.00378043, 0.197167, 0.148539, 0
32485, -0.246231, -0.20285, 0.127613, 7.92157e-07, 4.3385e-07, 6.2941e-07, 3.51282e-05, 2.91221e-05, 0.00334235, 0.198578, 0.148539, 0
32495, -0.246164, -0.202667, 0.0849818, 8.51072e-07, 4.87878e-07, 6.77178e-07, 2.37023e-05, 1.97864e-05, 0.001341, 0.197167, 0.147779, 0
32504, -0.246132, -0.202447, 0.13669, 9.11141e-07, 5.38733e-07, 7.20611e-07, 3.83247e-05, 3.20314e-05, 0.00315966, 0.198578, 0.148539, 0
32515, -0.246021, -0.202314, 0.0957734, 9.7162e-07, 5.92481e-07, 7.67017e-07, 2.57801e-05, 2.16213e-05, 0.0012788, 0.197167, 0.147779, 0
32525, -0.245807, -0.202319, 0.10737, 1.03344e-06, 6.43508e-07, 8.09648e-07, 3.93192e-05, 3.29504e-05, 0.00271948, 0.197167, 0.148539, 0
32535, -0.245707, -0.202162, 0.0980715, 1.09693e-06, 6.98412e-07, 8.57095e-07, 3.76491e-05, 3.1621e-05, 0.00226752, 0.197167, 0.147779, 0
32544, -0.245505, -0.202149, 0.11795, 1.16094e-06, 7.5257e-07, 9.03148e-07, 4.38706e-05, 3.68656e-05, 0.00283039, 0.197167, 0.148539, 0
32555, -0.24546, -0.201905, 0.149954, 1.22491e-06, 8.07792e-07, 9.50378e-07, 3.8772e-05, 3.26281e-05, 0.00203718, 0.198578, 0.148539, 0
32565, -0.245344, -0.201762, 0.118124, 1.28888e-06, 8.61788e-07, 9.94662e-07, 3.21737e-05, 2.70587e-05, 0.00129961, 0.197167, 0.147779, 0
32575, -0.24513, -0.201763, 0.130507, 1.35308e-06, 9.13821e-07, 1.03715e-06, 4.30665e-05, 3.61568e-05, 0.00217956, 0.197167, 0.148539, 0
32585, -0.244937, -0.20173, 0.134055, 1.4178e-06, 9.68734e-07, 1.08355e-06, 4.10755e-05, 3.45045e-05, 0.00185207, 0.197167, 0.148539, 0
32594, -0.244184, -0.202499, 0.00499818, 1.48269e-06, 1.02328e-06, 1.12919e-06, 4.19624e-05, 3.52498e-05, 0.0018152, 0.19042, 0.147779, 0
32605, -0.242403, -0.202248, -0.0604358, 6.18717e-07, 2.96528e-07, 5.19975e-07, 9.655e-05, 8.13478e-05, 0.0986202, 0.19042, 0.148539, 0
32615, -0.241892, -0.202537, 0.0194103, 5.96408e-07, 2.80445e-07, 5.10269e-07, -3.16398e-05, -2.67499e-05, 0.00474261, 0.19042, 0.147779, 0
32625, -0.241362, -0.202816, -0.0225318, 5.27059e-07, 2.16112e-07, 4.51528e-07, 6.54421e-05, 5.5049e-05, 0.0315055, 0.19042, 0.148539, 0
32634, -0.241223, -0.202941, -0.108364, 4.64928e-07, 1.68272e-07, 4.15584e-07, -4.94314e-05, -4.1761e-05, 0.0239086, 0.19173, 0.148539, 0
32645, -0.240893, -0.203145, -0.0517103, 5.10871e-07, 2.00971e-07, 4.36854e-07, -1.54029e-05, -1.2864e-05, 0.00142897, 0.19042, 0.148539, 0
32655, -0.240605, -0.203247, -0.0295695, 5.63273e-07, 2.4373e-07, 4.71924e-07, -3.53006e-05, -2.94678e-05, 0.00638046, 0.19042, 0.148539, 0
32665, -0.240458, -0.203166, 0.0107242, 6.07486e-07, 2.772e-07, 4.97406e-07, -6.55752e-05, -5.42886e-05, 0.019053, 0.19042, 0.147779, 0
32674, -0.240295, -0.203056, -0.00762529, 4.36045e-07, 1.32643e-07, 3.76057e-07, 5.23305e-05, 4.38222e-05, 0.0577345, 0.19042, 0.147779, 0
32685, -0.240189, -0.203409, -0.172157, 3.59086e-07, 7.24888e-08, 3.30197e-07, -4.39657e-05, -3.27006e-05, 0.0873932, 0.19042, 0.149308, 0
32695, -0.240147, -0.203288, -0.0850859, 4.05661e-07, 1.12577e-07, 3.61505e-07, -7.04122e-06, -5.86479e-06, 0.000490844, 0.19042, 0.147779, 0
32705, -0.240121, -0.203108, -0.0984189, 4.61437e-07, 1.59742e-07, 4.01511e-07, -1.6839e-05, -1.41053e-05, 0.00217355, 0.19173, 0.148539, 0
32714, -0.239628, -0.203462, -0.00852862, 5.17267e-07, 2.05793e-07, 4.39269e-07, -1.7e-05, -1.42e-05, 0.00173111, 0.187855, 0.148539, 0
32724, -0.239705, -0.203286, -0.0388953, 4.44804e-07, 1.44324e-07, 3.88212e-07, -7.49627e-05, -6.25317e-05, 0.0754875, 0.19042, 0.147779, 0
32735, -0.23957, -0.203209, -0.0877621, 4.90903e-07, 1.76204e-07, 4.10586e-07, -4.11713e-05, -3.33751e-05, 0.0108669, 0.19042, 0.148539, 0
32745, -0.239454, -0.20314, -0.079948, 5.38385e-07, 2.15063e-07, 4.41677e-07, -2.01352e-05, -1.64626e-05, 0.00223668, 0.19042, 0.148539, 0
32755, -0.23934, -0.203064, -0.0847893, 5.90926e-07, 2.608e-07, 4.80975e-07, -2.45538e-05, -2.02225e-05, 0.00280838, 0.19042, 0.148539, 0
32764, -0.239229, -0.202986, -0.0897175, 6.43513e-07, 3.0571e-07, 5.18973e-07, -2.57961e-05, -2.13165e-05, 0.00263102, 0.19042, 0.148539, 0
32775, -0.239227, -0.202792, -0.0769406, 6.95978e-07, 3.50327e-07, 5.56607e-07, -2.68272e-05, -2.22214e-05, 0.00246544, 0.19042, 0.147779, 0
32785, -0.239145, -0.202693, -0.161537, 7.48161e-07, 3.94187e-07, 5.9357e-07, -3.4035e-05, -2.82215e-05, 0.00349669, 0.19173, 0.149308, 0
32795, -0.239234, -0.202439, -0.0942041, 7.95939e-07, 4.35296e-07, 6.26449e-07, -1.74599e-05, -1.44851e-05, 0.000817798, 0.19042, 0.147027, 0
32804, -0.239153, -0.202328, -0.0896395, 8.47326e-07, 4.79416e-07, 6.65108e-07, -3.21477e-05, -2.67444e-05, 0.0025244, 0.19042, 0.147779, 0
32815, -0.239067, -0.202224, -0.0941252, 8.9974e-07, 5.2224e-07, 7.0064e-07, -3.63354e-05, -3.02023e-05, 0.00291357, 0.19042, 0.147779, 0
32825, -0.238871, -0.20224, -0.11511, 9.5149e-07, 5.64481e-07, 7.35306e-07, -3.69126e-05, -3.06512e-05, 0.00274606, 0.19042, 0.148539, 0
32835, -0.238701, -0.202232, -0.117063, 1.00192e-06, 6.06583e-07, 7.70013e-07, -3.2008e-05, -2.65837e-05, 0.00190033, 0.19042, 0.148539, 0
32844, -0.238551, -0.202204, -0.120631, 1.05264e-06, 6.4986e-07, 8.06613e-07, -3.32494e-05, -2.76537e-05, 0.00189967, 0.19042, 0.148539, 0
32855, -0.238524, -0.202049, -0.110987, 1.10313e-06, 6.9286e-07, 8.42947e-07, -3.4023e-05, -2.83294e-05, 0.00185014, 0.19042, 0.147779, 0
32865, -0.23837, -0.202026, -0.128194, 1.1537e-06, 7.35393e-07, 8.78853e-07, -3.88872e-05, -3.23948e-05, 0.00225983, 0.19042, 0.148539, 0
32875, -0.23773, -0.202517, -0.0248703, 1.20333e-06, 7.77123e-07, 9.13498e-07, -3.52999e-05, -2.94143e-05, 0.00174504, 0.185364, 0.147779, 0
32884, -0.236964, -0.202813, 0.067584, 1.07773e-06, 6.72625e-07, 8.28276e-07, -0.000143146, -0.000119512, 0.0354737, 0.185364, 0.148539, 0
32894, -0.236483, -0.202882, -0.00840984, 8.62807e-07, 4.84769e-07, 6.65254e-07, 4.31262e-05, 3.5636e-05, 0.00468028, 0.185364, 0.147779, 0
32905, -0.235988, -0.203022, 0.018069, 5.17655e-07, 2.06659e-07, 4.42054e-07, -7.03837e-05, -5.91888e-05, 0.0723873, 0.185364, 0.148539, 0
32915, -0.235664, -0.203151, 0.0133428, 4.53161e-07, 1.52862e-07, 3.9843e-07, 5.75235e-05, 5.03532e-05, 0.0365513, 0.185364, 0.148539, 0
32924, -0.235414, -0.203235, 0.0341383, 4.88004e-07, 1.94442e-07, 4.44745e-07, 9.93619e-05, 8.91989e-05, 0.0667859, 0.185364, 0.148539, 0
32934, -0.235191, -0.203344, -0.0856125, 5.37434e-07, 2.47996e-07, 5.01287e-07, 5.61709e-05, 5.13436e-05, 0.0158815, 0.184144, 0.147779, 0
32945, -0.235074, -0.203185, -0.0416991, 5.49525e-07, 2.58935e-07, 5.09861e-07, -2.10151e-05, -1.89986e-05, 0.00239482, 0.185364, 0.147779, 0
32955, -0.234978, -0.203056, -0.030061, 6.01615e-07, 2.96336e-07, 5.34878e-07, -4.84489e-05, -4.28549e-05, 0.0104453, 0.185364, 0.147779, 0
32965, -0.234798, -0.203072, -0.087271, 6.51393e-07, 3.29771e-07, 5.55339e-07, -7.31403e-05, -6.31812e-05, 0.0203236, 0.185364, 0.148539, 0
32974, -0.234768, -0.202889, -0.109934, 6.85435e-07, 3.50991e-07, 5.65969e-07, -2.80594e-05, -2.38328e-05, 0.00271093, 0.186601, 0.148539, 0
32985, -0.234579, -0.202903, -0.0847665, 7.37206e-07, 3.95099e-07, 6.02439e-07, -2.38697e-05, -2.02674e-05, 0.00175197, 0.185364, 0.148539, 0
32995, -0.234516, -0.20277, -0.0671866, 7.88603e-07, 4.39207e-07, 6.40308e-07, -3.34088e-05, -2.83965e-05, 0.00306828, 0.185364, 0.147779, 0
33005, -0.234341, -0.202764, -0.094282, 8.38913e-07, 4.8088e-07, 6.75161e-07, -4.52418e-05, -3.83913e-05, 0.0050675, 0.185364, 0.148539, 0
33015, -0.234295, -0.202628, -0.0782899, 8.87496e-07, 5.2067e-07, 7.0737e-07, -3.46564e-05, -2.93407e-05, 0.00269778, 0.185364, 0.147779, 0
33025, -0.234127, -0.202616, -0.102018, 9.36821e-07, 5.62667e-07, 7.43271e-07, -4.41593e-05, -3.74008e-05, 0.00403051, 0.185364, 0.148539, 0
33035, -0.234087, -0.202476, -0.0878679, 9.84845e-07, 6.03087e-07, 7.76839e-07, -3.60329e-05, -3.05019e-05, 0.00246932, 0.185364, 0.147779, 0
33045, -0.234079, -0.202307, -0.14248, 1.03358e-06, 6.45048e-07, 8.13044e-07, -4.40549e-05, -3.73259e-05, 0.00343177, 0.186601, 0.148539, 0
33054, -0.233897, -0.202328, -0.11441, 1.07887e-06, 6.84153e-07, 8.45254e-07, -2.85555e-05, -2.41902e-05, 0.00134135, 0.185364, 0.148539, 0
33064, -0.233842, -0.202201, -0.10036, 1.12754e-06, 7.27484e-07, 8.83829e-07, -3.73322e-05, -3.1709e-05, 0.00215241, 0.185364, 0.147779, 0
33075, -0.233669, -0.202198, -0.119237, 1.17632e-06, 7.69073e-07, 9.19712e-07, -4.4683e-05, -3.79653e-05, 0.00289325, 0.185364, 0.148539, 0
33085, -0.233627, -0.202064, -0.107811, 1.22393e-06, 8.09512e-07, 9.53769e-07, -3.93594e-05, -3.34399e-05, 0.00211184, 0.185364, 0.147779, 0
33095, -0.233461, -0.202055, -0.125698, 1.27208e-06, 8.50897e-07, 9.89501e-07, -4.53924e-05, -3.85852e-05, 0.00265802, 0.185364, 0.148539, 0
33104, -0.233643, -0.201702, -0.0895703, 1.31912e-06, 8.91244e-07, 1.02367e-06, -4.05582e-05, -3.44838e-05, 0.00200858, 0.185364, 0.146283, 0
33115, -0.233696, -0.201487, -0.15344, 1.36479e-06, 9.29611e-07, 1.05664e-06, -5.8964e-05, -5.01127e-05, 0.00405694, 0.186601, 0.147779, 0
33125, -0.232583, -0.202492, -0.0249093, 1.40543e-06, 9.6291e-07, 1.08233e-06, -3.55905e-05, -3.01877e-05, 0.00140816, 0.178292, 0.148539, 0
33135, -0.233099, -0.202693, -0.264268, 1.19567e-06, 7.86644e-07, 9.3628e-07, -0.000162158, -0.000138122, 0.0388526, 0.185364, 0.148539, 0
33144, -0.233335, -0.202537, -0.1555, 1.07178e-06, 6.78029e-07, 8.33515e-07, -1.51426e-05, -1.27867e-05, 0.00037244, 0.185364, 0.147779, 0
33155, -0.232666, -0.203016, -0.0539133, 1.11945e-06, 7.2323e-07, 8.77601e-07, -2.72001e-05, -2.31213e-05, 0.0011509, 0.180585, 0.148539, 0
33165, -0.232202, -0.20317, 0.0574257, 1.13938e-06, 7.41764e-07, 8.98284e-07, -7.89348e-05, -6.74073e-05, 0.0095562, 0.180585, 0.147779, 0
33175, -0.231752, -0.203176, -0.032968, 9.96234e-07, 6.15202e-07, 7.88475e-07, 6.12937e-05, 5.21573e-05, 0.00734936, 0.180585, 0.147779, 0
33184, -0.231307, -0.203292, 0.0167381, 8.25798e-07, 4.81568e-07, 6.85908e-07, -8.04656e-05, -6.98007e-05, 0.0179811, 0.180585, 0.148539, 0
33195, -0.23128, -0.203149, 0.0277118, 5.7118e-07, 2.56345e-07, 4.87723e-07, 7.4131e-05, 6.41663e-05, 0.0402188, 0.181755, 0.147779, 0
33205, -0.231259, -0.202922, -0.152536, 6.28378e-07, 3.20205e-07, 5.56474e-07, 7.96161e-05, 7.12601e-05, 0.0248935, 0.180585, 0.146283, 0
33215, -0.230966, -0.202932, -0.0692079, 6.21164e-07, 3.20636e-07, 5.60143e-07, -1.40204e-05, -1.26126e-05, 0.000824824, 0.180585, 0.147779, 0
33225, -0.230663, -0.203058, -0.0472345, 6.75054e-07, 3.62882e-07, 5.93276e-07, -3.45943e-05, -3.07812e-05, 0.00429199, 0.180585, 0.148539, 0
33234, -0.230416, -0.203124, -0.0510666, 7.26084e-07, 4.01257e-07, 6.21958e-07, -5.48377e-05, -4.82022e-05, 0.00946564, 0.180585, 0.148539, 0
33245, -0.230205, -0.203146, -0.0598886, 7.77939e-07, 4.39745e-07, 6.5001e-07, -5.56673e-05, -4.83514e-05, 0.00859355, 0.180585, 0.148539, 0
33255, -0.230023, -0.203139, -0.0669699, 8.2716e-07, 4.78183e-07, 6.79752e-07, -5.10139e-05, -4.40168e-05, 0.00653154, 0.180585, 0.148539, 0
33265, -0.229865, -0.203111, -0.0732864, 8.75137e-07, 5.17786e-07, 7.1229e-07, -4.85857e-05, -4.18151e-05, 0.00541776, 0.180585, 0.148539, 0
33274, -0.229145, -0.203639, 0.0658351, 9.22275e-07, 5.57945e-07, 7.46329e-07, -4.71312e-05, -4.05413e-05, 0.00468845, 0.17606, 0.148539, 0
33285, -0.228915, -0.203667, 0.0728784, 8.80343e-07, 5.22527e-07, 7.16471e-07, 4.76144e-05, 4.10644e-05, 0.00536161, 0.17943, 0.149308, 0
33295, -0.228962, -0.203391, 0.0945164, 9.31618e-07, 5.81468e-07, 7.80117e-07, 4.83969e-05, 4.26174e-05, 0.0048354, 0.180585, 0.148539, 0
33305, -0.228956, -0.203151, 0.0979951, 9.85705e-07, 6.39387e-07, 8.39733e-07, 4.01227e-05, 3.57838e-05, 0.00302085, 0.180585, 0.148539, 0
33314, -0.229012, -0.202824, 0.0872154, 1.04305e-06, 6.96018e-07, 8.94752e-07, 4.12864e-05, 3.70493e-05, 0.00292713, 0.180585, 0.147779, 0
33325, -0.229015, -0.202554, 0.0929739, 1.10188e-06, 7.51965e-07, 9.4785e-07, 4.93905e-05, 4.44695e-05, 0.00385009, 0.180585, 0.147779, 0
33335, -0.228886, -0.202445, 0.11616, 1.16265e-06, 8.09639e-07, 1.00235e-06, 4.93899e-05, 4.45985e-05, 0.00354214, 0.180585, 0.148539, 0
33345, -0.228633, -0.202498, 0.0944415, 1.22326e-06, 8.66502e-07, 1.05492e-06, 4.18778e-05, 3.78822e-05, 0.00235782, 0.17943, 0.148539, 0
33354, -0.228541, -0.202346, 0.126928, 1.28375e-06, 9.21172e-07, 1.10456e-06, 5.42126e-05, 4.90512e-05, 0.00369339, 0.180585, 0.148539, 0
33364, -0.228435, -0.202194, 0.127606, 1.34412e-06, 9.77861e-07, 1.1569e-06, 4.25721e-05, 3.85753e-05, 0.00212298, 0.180585, 0.148539, 0
33375, -0.228537, -0.201758, 0.142386, 1.40661e-06, 1.03361e-06, 1.20615e-06, 4.4424e-05, 4.0213e-05, 0.00216996, 0.181755, 0.147779, 0
33385, -0.22836, -0.201701, 0.137185, 1.46957e-06, 1.08935e-06, 1.25469e-06, 4.17414e-05, 3.77233e-05, 0.00179943, 0.180585, 0.148539, 0
33395, -0.228285, -0.201502, 0.1297, 1.53248e-06, 1.14458e-06, 1.30291e-06, 4.53256e-05, 4.09088e-05, 0.00200429, 0.180585, 0.147779, 0
33404, -0.227717, -0.201984, 0.0479229, 1.59557e-06, 1.20024e-06, 1.35214e-06, 5.01149e-05, 4.51878e-05, 0.0023193, 0.17606, 0.147779, 0
33415, -0.227148, -0.202416, 0.0205913, 1.58269e-06, 1.18875e-06, 1.34387e-06, 0.000131316, 0.000118566, 0.0162545, 0.17606, 0.148539, 0
33425, -0.226713, -0.202512, -0.0261813, 1.39532e-06, 1.03179e-06, 1.21473e-06, 0.000243475, 0.000222548, 0.0669859, 0.17606, 0.147779, 0
33435, -0.226378, -0.202575, -0.0025283, 7.28311e-07, 4.28859e-07, 6.70914e-07, -7.9634e-05, -7.33075e-05, 0.0243453, 0.17606, 0.147779, 0
33444, -0.226253, -0.202932, -0.00128752, 4.56691e-07, 1.67315e-07, 4.20353e-07, -7.54891e-05, -6.54944e-05, 0.124299, 0.17606, 0.148539, 0
33455, -0.226428, -0.202953, 0.00936815, 3.65192e-07, 7.60747e-08, 3.33327e-07, -7.29817e-05, -4.57711e-05, 0.223991, 0.177169, 0.147779, 0
33465, -0.226163, -0.203086, 0.0591807, 3.41959e-07, 6.78529e-08, 3.39887e-07, 6.0356e-05, 6.87926e-05, 0.108957, 0.17606, 0.148539, 0
33475, -0.225916, -0.203136, 0.0505823, 3.91165e-07, 1.16442e-07, 3.86758e-07, 2.1135e-05, 2.01501e-05, 0.004713, 0.17606, 0.148539, 0
33484, -0.225799, -0.203022, 0.0282894, 4.48597e-07, 1.70037e-07, 4.3437e-07, 2.87852e-05, 2.68721e-05, 0.00659076, 0.17606, 0.147779, 0
33495, -0.225685, -0.202916, 0.0350937, 4.98861e-07, 2.17308e-07, 4.77737e-07, 5.646e-05, 5.27117e-05, 0.0204446, 0.17606, 0.147779, 0
33505, -0.225471, -0.202926, 0.0926711, 5.59329e-07, 2.77449e-07, 5.36901e-07, 5.65116e-05, 5.32866e-05, 0.015475, 0.17606, 0.148539, 0
33515, -0.225383, -0.202781, 0.0645676, 6.1028e-07, 3.2749e-07, 5.84688e-07, 2.42342e-05, 2.28845e-05, 0.00243549, 0.17606, 0.147779, 0
33524, -0.225319, -0.202614, 0.132141, 6.6967e-07, 3.7928e-07, 6.29297e-07, 3.8003e-05, 3.55577e-05, 0.00516132, 0.177169, 0.148539, 0
33534, -0.225209, -0.20249, 0.0871486, 7.26754e-07, 4.32372e-07, 6.7672e-07, 2.07071e-05, 1.93279e-05, 0.0013098, 0.17606, 0.147779, 0
33545, -0.224997, -0.202494, 0.0996583, 7.85946e-07, 4.83356e-07, 7.20602e-07, 3.41279e-05, 3.16392e-05, 0.00314923, 0.17606, 0.148539, 0
33555, -0.224807, -0.202462, 0.104336, 8.46232e-07, 5.38441e-07, 7.70752e-07, 3.27144e-05, 3.02955e-05, 0.00254519, 0.17606, 0.148539, 0
33565, -0.224728, -0.202287, 0.0939312, 9.06501e-07, 5.93271e-07, 8.20386e-07, 3.38008e-05, 3.12577e-05, 0.00243032, 0.17606, 0.147779, 0
33574, -0.224544, -0.202252, 0.116378, 9.66776e-07, 6.4785e-07, 8.69939e-07, 4.03822e-05, 3.72889e-05, 0.003135, 0.17606, 0.148539, 0
33585, -0.224469, -0.202071, 0.105194, 1.02676e-06, 7.03645e-07, 9.21279e-07, 3.4984e-05, 3.23124e-05, 0.00213545, 0.17606, 0.147779, 0
33595, -0.224379, -0.201909, 0.109942, 1.08738e-06, 7.58327e-07, 9.7061e-07, 4.12142e-05, 3.80082e-05, 0.00272088, 0.17606, 0.147779, 0
33605, -0.224492, -0.201478, 0.125457, 1.14845e-06, 8.14373e-07, 1.02192e-06, 4.19846e-05, 3.87029e-05, 0.00259752, 0.177169, 0.147027, 0
