QGPIORecord, QRC v6.1.0, 15-12-2021 @ 15:54:54, Windows 10 Version 2009, 10.0.19042, x86_64
Time, FDR, rA, rB, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
582220, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582231, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582240, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582250, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582260, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582270, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582280, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582290, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582300, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582310, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582320, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582330, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582340, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582350, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582361, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582370, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582380, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582390, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582401, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582410, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582420, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582430, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582440, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582450, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582460, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582470, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582480, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582490, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582500, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582510, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582520, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582531, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582540, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582550, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582560, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582571, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582580, 0.152471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582590, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582600, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582610, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582620, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582630, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582640, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582650, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582660, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582670, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582680, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582690, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582701, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582710, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582720, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582730, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582740, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582750, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582760, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582770, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582780, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582790, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582800, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582810, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582820, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582831, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582840, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582850, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582860, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582871, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582880, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582890, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582900, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582910, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582920, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582930, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582940, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582950, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582960, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582970, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582980, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582990, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583001, 0.149308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583010, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583020, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583030, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583041, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583050, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583060, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583070, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583080, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583090, 0.148539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583100, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583110, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583120, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583130, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583140, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583150, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583160, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583171, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583180, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583190, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583200, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583211, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583220, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583230, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583240, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583250, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583260, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583270, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583280, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583290, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583300, 0.149308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583310, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583320, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583330, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583341, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583350, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583360, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583370, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583380, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583390, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583400, 0.149308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583410, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583420, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583430, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583440, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583450, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583460, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583471, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583480, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583490, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583500, 0.149308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583511, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583520, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583530, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583540, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583550, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583560, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583570, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583580, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583590, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583600, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583610, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583620, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583630, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583641, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583650, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583660, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583670, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583681, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583690, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583700, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583710, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583720, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583730, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583740, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583750, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583760, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583770, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583780, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583790, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583800, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583811, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583820, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583830, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583840, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583851, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583860, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583870, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583880, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583890, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583900, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583910, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583920, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583930, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583940, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583950, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583960, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583970, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583981, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
583990, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584000, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584010, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584020, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584030, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584040, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584050, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584060, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584070, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584080, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584090, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584100, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584111, 0.149308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584120, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584130, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584140, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584151, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584160, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584170, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584180, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584190, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584200, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584210, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584220, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584230, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584240, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584250, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584260, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584270, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584281, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584290, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584300, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584310, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584321, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584330, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584340, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584350, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584360, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584370, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584380, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584390, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584400, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584410, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584420, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584430, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584440, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584451, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584460, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584470, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584480, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584491, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584500, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584510, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584520, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584530, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584540, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584550, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584560, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584570, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584581, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584590, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584600, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584610, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584621, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584630, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584640, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584650, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584660, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584670, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584680, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584690, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584700, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584710, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584720, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584730, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584740, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584751, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584760, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584770, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584780, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584791, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584800, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584810, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584820, 0.149308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584830, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584840, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584850, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584860, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584870, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584880, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584890, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584900, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584910, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584921, 0.150085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584930, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584940, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584950, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584961, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584970, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584980, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
584990, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585000, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585010, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585020, 0.149308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585030, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585040, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585050, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585060, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585070, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585080, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585091, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585100, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585110, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585120, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585131, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585140, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585150, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585160, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585170, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585180, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585190, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585200, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585210, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585220, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585230, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585240, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585250, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585261, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585270, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585280, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585290, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585300, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585310, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585320, 0.149308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585330, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585340, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585350, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585360, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585370, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585380, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585391, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585400, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585410, 0.147779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585420, 0.147027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585431, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585440, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585450, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585460, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585470, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585480, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585490, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585500, 0.151666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585510, 0.150871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
