QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:53:57, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1933950, 8.92689, 12.2543, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933961, 9.04961, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933970, 9.17583, 12.2964, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933980, 9.30206, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1933990, 9.42478, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934001, 9.551, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934010, 9.67372, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934020, 9.79995, 12.626, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934030, 9.92266, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934041, 10.0489, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934050, 10.1716, 12.2754, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934060, 10.2978, 12.626, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934070, 10.4206, 12.6155, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934081, 10.5468, 12.2648, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934090, 10.6695, 12.612, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934100, 10.7957, 12.2894, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934110, 10.9184, 12.2718, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934120, 11.0447, 12.6014, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934131, 11.1674, 12.2789, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934140, 11.2901, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934150, 11.4163, 12.626, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934160, 11.539, 12.2859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934171, 11.6653, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934180, 11.788, 12.2613, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934190, 11.9142, 12.6225, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934200, 12.0369, 12.2789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934211, 12.1632, 12.6365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934220, 12.2403, 7.70672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934230, 12.2718, 3.15912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934240, 12.2824, 1.04837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934251, 12.2859, 0.350624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934260, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934270, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934280, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934290, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934300, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934310, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934320, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934330, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934341, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934350, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934360, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934370, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934381, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934390, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934400, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934410, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934420, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934430, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934440, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934450, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934460, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934470, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934480, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934490, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934500, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934511, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934520, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934530, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934540, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934551, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934560, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934570, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934580, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934590, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934601, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934610, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934620, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934630, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934640, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934650, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934660, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934670, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934681, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934690, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934700, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934710, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934721, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934730, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934740, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934750, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934760, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934770, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934780, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934790, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934800, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934810, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934820, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934830, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934840, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934851, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934860, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934870, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934880, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934891, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934900, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934910, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934920, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934930, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934940, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934950, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934960, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934970, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934981, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1934990, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935000, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935010, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935021, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935030, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935040, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935050, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935060, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935070, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935080, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935090, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935100, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935110, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1935120, 12.2859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
